experiment,ticker,strategy,pnl,wr,n,avg
I,BITX,bb_macd_adx_btc2,761198,37.5,16,2.38
F,AMDL,inside_bar_bo_btc1,761089,100.0,4,19.05
I,TQQQ,mstr5_btc2_qqq,760527,57.1,7,10.88
I,BITX,vix_falling_btc2,760462,50.0,22,3.46
D,PTIR,consec3_btc2,760306,42.9,14,5.44
F,NVDL,engulf_btc2,760085,75.0,4,9.51
F,NVDL,engulf_btc2,760085,75.0,4,9.51
A,NVDL,mstr_pct_ma20,760021,55.2,29,2.62
E,AMDL,rsi7_80_btc2,759859,44.4,9,2.82
C,NVDL,not_friday_bull,759849,55.3,38,2.0
F,AMDL,bounce_btc2,759812,46.2,13,2.93
B,ROBN,bb_high_pct_vol,759731,100.0,4,19.01
A,NVDL,btc_rsi,759649,53.6,56,1.36
H,IREN,btc_qqq_coin_surge,759283,50.0,6,12.67
F,IREN,break_52w_btc2,759268,66.7,3,25.33
D,IREN,surge_strong_btc2,759255,51.5,33,2.3
H,PTIR,soxl_bull_qqq,758913,57.1,21,3.62
D,NVDL,dip_ma5_btc2,758647,100.0,5,15.19
C,ROBN,btc_regime2_rsi,758621,60.0,10,7.59
C,NVDL,dual_btc_qqq_pct,758472,77.8,9,8.44
F,PTIR,hammer_btc2,758258,60.0,5,7.59
E,AMDL,bb_macd_adx_btc2,758216,33.3,12,2.11
A,NVDL,mstr_rsi,758063,57.7,26,2.92
F,IREN,vcp_breakout_vol,757714,66.7,6,6.32
I,TQQQ,consec3_surge,757669,58.3,12,6.32
A,ROBN,mstr_pct_ma20,757116,66.7,12,6.32
I,SOXL,mstr5_btc2_qqq,757088,50.0,12,6.32
A,MSTU,mstr_pct_ma20,756976,50.0,30,2.53
D,NVDL,ultra_bull,756383,62.5,8,9.46
D,AMDL,consec3_btc2,756332,27.3,11,-4.36
A,ROBN,btc_momentum3,756125,50.0,24,3.15
B,NVDL,bb_lower_bounce,755777,66.7,15,5.04
C,ROBN,triple_ma_qqq,755659,58.3,12,6.3
F,AMDL,bounce_btc2,755184,41.7,12,2.1
F,CONL,hammer_btc2,754953,50.0,4,6.3
I,BITX,di_cross_surge_btc2,754930,40.0,15,5.04
H,AMDL,vix_fall_qqq_bull,754468,38.5,13,2.9
D,PTIR,ma_align60_btc2,754315,60.0,15,5.03
B,PTIR,vol_high_break,754159,80.0,5,15.1
B,AMDL,dual_mom_rsi,753877,50.0,22,3.43
B,AMDL,bb_high_pct,753829,48.1,27,2.79
E,AMDL,di_cross_surge_btc2,753565,36.4,11,2.29
I,BITX,ma_aligned_btc2_vol,753042,66.7,9,8.38
B,AMDL,triple_align_vol,752530,71.4,7,10.76
F,IREN,hammer_btc2,752385,80.0,5,15.06
E,MSTU,mstr5_bo10_btc2,752168,33.3,6,4.18
D,PTIR,bo10_vol_btc,752136,83.3,6,8.37
B,IREN,triple_align_vol,751844,52.9,17,4.43
H,MSTU,triple_surge,751664,28.6,7,10.75
I,TQQQ,vix_falling_btc2,751497,71.4,21,3.58
H,AMDL,qqq_ret10_btc2,751323,60.0,5,7.52
D,AMDL,bo5_btc2,751101,33.3,9,-3.93
C,AMDL,low_vol_breakout,750962,44.4,18,4.18
H,AMDL,vix_falling_btc2,750907,50.0,20,1.25
F,AMDL,bounce_btc1_rsi,750872,33.3,9,4.18
A,AMDL,btc_pct_ma20,750865,48.4,31,2.42
C,NVDL,btc_momentum_entry,750789,60.9,23,3.27
F,CONL,ma20_pull_btc2,750617,50.0,10,7.51
F,CONL,ma20_pull_btc2,750617,50.0,10,7.51
H,PTIR,soxl_rsi60_qqq,750320,45.5,11,6.83
F,CONL,vcp_breakout_btc2,750152,44.4,9,8.34
F,CONL,vcp_breakout_btc2,750152,44.4,9,8.34
F,AMDL,ma10_pull_vol,750147,40.0,5,7.51
F,AMDL,bounce_btc2,750045,41.7,12,3.13
E,AMDL,consec3_btc2_vol,750013,33.3,6,3.13
E,MSTU,rsi_accel_btc2_vol,750000,20.0,5,5.01
B,MSTU,all_green,749818,66.7,9,8.34
C,ROBN,dual_btc_qqq_strong,749666,60.0,10,7.5
H,AMDL,soxl_rsi60_qqq,749566,45.8,24,1.56
D,MSTU,consec2_vol_btc,749150,33.3,6,12.5
I,TQQQ,mstr5_btc2_qqq,748916,80.0,10,7.5
D,AMDL,ma_align60_btc2,748560,66.7,6,6.24
A,AMDL,btc_pct_ma20,748508,40.4,47,1.59
I,SOXL,rsi_accel_btc2_vol,747570,75.0,4,9.35
D,AMDL,consec3_btc2,746838,30.8,13,5.75
D,NVDL,consec2_vol_btc,746349,72.7,11,6.79
A,PTIR,btc_rsi,746263,50.0,22,3.4
D,NVDL,ma_btc_ret7,746107,41.2,17,4.39
H,AMDL,vix_spike_recover,746102,41.2,17,2.2
F,MSTU,engulf_btc2,745903,50.0,4,9.33
F,AMDL,ma10_pull_vol,745768,60.0,5,14.93
F,IREN,inside_bar_bo_btc1,745588,60.0,5,14.93
B,AMDL,breakout10_rsi,745440,54.5,11,6.78
H,AMDL,btc_qqq_coin_all,745262,40.0,10,2.49
F,IREN,inside_bar_rsi_vol,745118,42.9,7,10.66
C,AMDL,mon_tue_bull,744476,52.6,19,3.92
H,PTIR,qqq_ret10_btc2,744353,75.0,4,18.63
B,AMDL,breakout20_bull,744218,50.0,8,9.31
I,CONL,triple_regime_all,744186,40.0,20,3.72
D,AMDL,bo10_macd_btc,744072,33.3,12,0.48
A,ROBN,mstr_pct_ma20,744048,57.1,14,5.32
F,NVDL,doji_escape_btc2,743531,66.7,3,12.4
A,ROBN,btc_mstr_combo,743304,54.5,11,6.76
A,ROBN,btc_rsi,743220,50.0,18,4.13
B,AMDL,macd_hist_grow,742754,43.8,16,4.65
F,NVDL,vcp_breakout_btc1,742584,50.0,14,5.31
A,NVDL,btc_rsi,742514,42.9,28,2.65
B,NVDL,breakout_macd_adx,742218,66.7,12,6.19
F,IREN,break_52w_vol_btc,741343,66.7,3,12.37
F,IREN,break_52w_vol_btc,741343,66.7,3,12.37
B,IREN,adx_strong,741192,62.5,8,9.27
F,AMDL,vcp_squeeze_bo,741111,45.5,11,3.37
I,SOXL,bb_macd_adx_btc2,741103,40.0,10,7.42
B,AMDL,breakout10_bull,741045,50.0,12,6.18
F,NVDL,hammer_btc2,741014,75.0,4,18.54
F,AMDL,hh_hl_ma_btc2,741011,43.8,16,1.55
F,NVDL,engulf_btc2,740991,75.0,4,18.54
A,ROBN,btc_momentum3,740754,44.4,27,2.75
D,MSTU,consec2_vol_btc,740616,33.3,6,4.78
F,CONL,engulf_btc2,739486,75.0,4,18.51
C,ROBN,btc_regime2_rsi,739473,63.6,11,6.73
H,AMDL,coin_bull_btc2,739265,46.2,13,5.69
C,ROBN,btc_regime1plus,738845,58.8,17,4.35
F,IREN,vcp_breakout_vol,738450,66.7,6,12.32
I,BITX,bb_macd_adx_btc2,738414,52.4,21,3.52
F,AMDL,nr5_bo_btc2,738237,54.5,11,2.24
I,TQQQ,qqq_strong_macd,738015,64.3,14,5.28
D,AMDL,bb_mid_btc2,737740,50.0,8,9.61
B,PTIR,adx_strong,737674,80.0,5,14.77
I,SOXL,consec4_btc1,737602,58.3,12,6.15
D,AMDL,ma_btc_ret7,737521,33.3,9,0.19
C,AMDL,variable_size_regime_var,737352,52.6,19,3.48
A,PTIR,btc_rsi,737324,41.2,17,4.34
F,AMDL,inside_bar_rsi_vol,737261,100.0,3,24.6
F,CONL,hh_hl_rsi_btc,737152,45.2,31,2.38
A,PTIR,mstr_rsi,737052,57.7,26,2.84
F,IREN,vcp_breakout_btc2,736709,54.5,11,6.7
D,MSTU,rsi14_65_btc2,736471,42.9,7,2.82
H,AMDL,qqq_ret10_btc2,736438,50.0,4,18.43
D,MSTU,surge_strong_btc2,736430,31.6,19,2.59
A,PTIR,btc_rsi,735836,52.0,25,2.95
E,AMDL,bo10_macd_btc2,735245,44.4,9,2.73
F,NVDL,gap_fill_up_btc2,735227,65.0,20,1.84
D,MSTU,bo10_btc1plus,735184,30.0,10,-0.47
D,MSTU,bo10_macd_btc,735184,30.0,10,-0.47
A,PTIR,btc_rsi,735029,47.8,23,3.2
I,TQQQ,btc2_qqq_strong_vol,734925,75.0,4,6.13
I,TQQQ,btc2_qqq_strong_vol,734925,75.0,4,6.13
D,NVDL,ret3_strong_btc,734768,66.7,24,2.04
D,PTIR,ma_btc_ret7,734596,58.3,12,6.13
B,PTIR,all_green,734515,66.7,9,8.17
F,CONL,inside_bar_bo_btc1,734290,62.5,8,9.19
B,AMDL,vol_surge_rsi,734143,50.0,8,9.19
H,AMDL,btc2_qqq_bull_bo,733992,40.0,10,2.45
H,AMDL,btc_qqq_coin_all,733896,46.7,15,4.9
D,CONL,ret5_surge_btc,733240,45.7,35,2.1
D,CONL,rsi14_65_btc2,732797,41.9,31,2.37
H,AMDL,btc1_qqq_bull_rsi,732736,52.4,21,3.49
H,AMDL,vix_low_btc2,732388,50.0,12,6.11
H,PTIR,soxl_rsi60_qqq,732311,46.7,15,4.89
B,MSTU,macd_positive_rsi,731333,41.7,12,6.1
D,MSTU,ma_align5_btc2,731177,40.0,10,3.66
E,PTIR,mstr_rsi65_ma_btc2,730726,66.7,3,10.15
D,AMDL,bb_mid_btc2,730679,37.5,8,4.57
I,SOXL,consec4_btc1,730675,58.3,12,6.1
C,ROBN,dual_btc_qqq_strong,730518,63.6,11,6.65
A,ROBN,btc_ret3,730508,52.6,19,3.85
A,ROBN,btc_ret3,730508,52.6,19,3.85
E,NVDL,btc_strong3d_bo10,729709,66.7,3,8.12
H,AMDL,triple_regime_strong,729504,52.9,17,4.3
C,NVDL,dual_btc_qqq_pct,729462,72.7,11,6.64
D,PTIR,ultra_bull,729084,66.7,3,12.16
F,AMDL,bounce_btc2,728893,61.5,13,5.61
H,MSTU,coin_pct10_qqq,728754,33.3,6,12.16
F,CONL,vcp_breakout_btc1,728586,45.5,11,3.32
H,AMDL,coin_pct10_qqq,728432,40.0,10,7.29
I,TQQQ,consec3_surge,728156,63.6,11,6.63
A,AMDL,btc_rsi,728103,50.0,18,4.05
I,SOXL,mstr5_btc2_qqq,728036,44.4,9,8.1
D,NVDL,ma_btc_ret7,727857,47.1,17,4.29
C,ROBN,not_friday_bull,727012,53.3,15,4.85
C,ROBN,btc_regime1plus,727012,53.3,15,4.85
D,PTIR,bb_mid_btc2,726922,40.0,10,7.28
F,AMDL,gap_up_btc2,726507,47.1,17,4.28
E,AMDL,consec3_btc2_vol,726445,42.9,7,3.46
H,MSTU,vix_spike_recover,726425,33.3,15,2.42
A,ROBN,btc_rsi,725880,66.7,12,6.06
D,NVDL,bo20_btc_strong,725848,44.4,9,8.07
H,AMDL,qqq_ret10_btc2,725694,50.0,4,18.16
H,NVDL,coin_ret5_btc2,725647,54.8,31,2.34
D,AMDL,rsi_accel,725494,57.1,14,5.19
H,NVDL,vix_low_btc2,725333,54.5,22,3.3
F,CONL,inside_bar_bo_btc2,725261,33.3,6,6.05
C,NVDL,triple_ma_qqq,724091,66.7,9,8.05
H,MSTU,vix_mid_btc1_rsi,724037,30.0,10,7.25
H,MSTU,vix_mid_btc1_rsi,724037,30.0,10,7.25
H,NVDL,soxl_ret5_pos,724007,52.5,40,1.81
D,CONL,ma_align5_btc2,723866,29.0,31,-1.97
H,AMDL,qqq_strong_consec,723450,36.4,11,3.29
F,IREN,break_52w_btc2,723434,66.7,3,24.14
D,IREN,bb_mid_btc2,723328,42.9,14,3.45
D,MSTU,bo20_btc_strong,722862,33.3,3,7.84
D,MSTU,btc_all_green,722685,25.0,12,0.75
F,NVDL,vcp_breakout_btc2,722600,54.5,11,6.58
F,NVDL,ma10_pull_btc2,722555,50.0,10,7.23
H,IREN,qqq_ret10_btc2,722473,100.0,5,14.46
I,SOXL,triple_regime_strong,721025,55.0,20,3.61
I,BITX,btc2_qqq_strong_vol,721013,57.1,14,5.16
H,MSTU,coin_pct10_qqq,720369,37.5,8,9.01
H,MSTU,coin_pct10_qqq,720369,37.5,8,9.01
F,MSTU,hh_hl_rsi_btc,720352,46.2,13,1.85
E,MSTU,btc_strong3d_bo10,720068,33.3,3,8.01
F,PTIR,inside_bar_bo_btc1,720042,66.7,3,8.01
I,TSLL,rsi7_80_btc2,719469,53.3,15,2.4
F,AMDL,gap_hh_hl_btc2,719358,35.7,14,1.71
D,AMDL,ret3_strong_btc,719348,25.0,12,-6.45
H,NVDL,coin_rsi65_btc2,719086,66.7,9,8.0
H,AMDL,coin_rsi65_btc2,718804,45.5,11,6.54
H,MSTU,btc2_qqq_strong,718414,40.0,10,2.4
E,MSTU,rsi7_80_btc2,718376,25.0,8,3.0
H,MSTU,qqq_strong_macd,717956,33.3,12,2.99
I,BITX,rsi_accel_btc2_vol,717954,41.7,12,2.0
D,CONL,dip_ma5_btc2,717871,44.4,9,5.32
H,AMDL,coin_rsi65_btc2,716973,50.0,12,2.99
F,NVDL,gap_up3_vol_btc,716809,58.3,12,5.98
F,NVDL,gap_up3_vol_btc,716809,58.3,12,5.98
F,AMDL,ma10_pull_vol,716770,60.0,5,7.17
F,IREN,inside_bar_rsi_vol,716415,62.5,8,8.96
D,IREN,bo20_btc_strong,716269,66.7,9,7.97
F,NVDL,ma10_pull_btc2,716200,64.3,14,5.12
F,IREN,hammer_btc2,715695,75.0,4,17.91
D,NVDL,ultra_bull,715040,66.7,9,5.3
D,IREN,btc_all_green,715023,42.9,14,3.41
F,IREN,doji_escape_btc2,714833,75.0,4,17.89
F,IREN,doji_escape_btc2,714833,75.0,4,17.89
B,AMDL,macd_hist_grow,714784,45.8,24,2.98
F,NVDL,vcp_breakout_btc2,714373,54.5,11,3.25
B,AMDL,vol_surge_rsi,714319,62.5,8,8.94
D,AMDL,ma_align5_btc2,714198,47.1,17,2.8
F,NVDL,vcp_breakout_btc2,714168,54.5,11,6.5
F,PTIR,nr5_bo_btc2,713653,100.0,4,17.86
I,TQQQ,qqq_strong_macd,713581,55.0,20,1.19
F,AMDL,vcp_squeeze_bo,713541,50.0,10,3.57
D,IREN,bo20_btc_strong,713150,50.0,8,8.92
H,AMDL,vix_mid_btc1_rsi,712772,50.0,14,5.1
D,MSTU,max_momentum,712669,50.0,4,17.83
B,ROBN,breakout20_bull,712601,62.5,8,8.92
A,AMDL,btc_ret3,712085,50.0,34,2.1
F,NVDL,hammer_btc2,711942,100.0,4,17.82
F,NVDL,hammer_btc2,711942,100.0,4,17.82
H,MSTU,coin_bull_btc2,711843,41.2,17,2.1
F,NVDL,doji_escape_btc_rsi,711776,66.7,3,7.92
C,AMDL,btc_ret5_pos_regime1,711681,46.7,15,4.75
A,PTIR,btc_rsi,711358,53.8,26,2.74
B,NVDL,adx_strong,711338,71.4,7,10.17
D,PTIR,ma_btc_ret7,710835,30.0,10,4.74
H,MSTU,btc2_qqq_strong,710755,46.7,15,4.74
H,MSTU,btc2_qqq_strong,710755,46.7,15,4.74
H,NVDL,soxl_bull_qqq,710693,58.6,29,2.45
C,AMDL,low_vol_bull,710446,40.9,22,3.23
C,NVDL,month_q2q3_bull,710412,56.2,16,4.44
F,IREN,near_52w_btc2,709972,75.0,4,17.77
F,IREN,near_52w_btc2,709972,75.0,4,17.77
D,CONL,dip_rsi_btc2,709728,41.7,12,5.92
F,PTIR,hammer_btc2,709676,60.0,5,14.21
C,ROBN,triple_ma_bull,709616,60.0,10,7.1
H,NVDL,qqq_ret10_btc2,708965,75.0,8,8.87
D,PTIR,bo10_btc1plus,708815,44.4,18,3.94
H,AMDL,soxl_ret5_pos,708781,41.7,12,2.96
H,AMDL,soxl_rsi60_qqq,708777,38.5,13,2.73
F,MSTU,hh_hl_ma_btc2,708602,33.3,12,5.91
F,MSTU,doji_escape_btc_rsi,708559,66.7,3,7.88
F,MSTU,doji_escape_btc_rsi,708559,66.7,3,7.88
F,MSTU,doji_escape_btc_rsi,708559,66.7,3,7.88
H,MSTU,qqq_strong_macd,708496,37.5,8,4.43
B,ROBN,all_green,708382,60.0,5,14.18
D,AMDL,rsi_accel,708163,38.5,13,2.73
F,NVDL,hammer_btc2,708074,100.0,3,23.63
H,AMDL,btc_qqq_coin_all,707941,33.3,9,7.87
A,ROBN,mstr_pct_ma20,707756,54.5,11,6.44
F,AMDL,bounce_btc1_rsi,707736,57.1,14,5.06
F,NVDL,ma10_pull_vol,707704,33.3,3,7.87
A,NVDL,mstr_pct_ma20,707598,62.9,35,2.02
D,NVDL,dip_ma5_btc2,707485,100.0,5,14.16
A,IREN,btc_rsi,707233,54.2,24,2.95
I,TSLL,bo10_btc2_qqq,707097,33.3,9,6.31
F,PTIR,gap_up3_vol_btc,706770,80.0,5,14.15
H,PTIR,qqq_ret10_btc2,706476,100.0,5,14.14
F,AMDL,inside_bar_bo_btc1,706392,50.0,4,5.89
D,AMDL,consec2_vol_btc,705953,45.5,11,4.28
D,AMDL,bo5_btc2,705824,28.6,14,-0.53
C,PTIR,btc_ret20_strong,705792,75.0,4,17.66
D,AMDL,consec3_btc2,705784,33.3,12,-0.26
F,CONL,engulf_btc2,705659,66.7,3,23.55
F,NVDL,ma10_pull_btc2,705643,57.1,14,5.05
A,NVDL,btc_ret3,705576,51.5,33,2.14
I,BITX,ma_aligned_btc2_vol,705467,42.9,7,10.09
B,AMDL,macd_hist_grow,705387,41.2,17,4.15
B,ROBN,triple_ma_align,705314,60.0,10,7.06
E,MSTU,rsi_accel_btc2_vol,705156,33.3,6,5.4
H,AMDL,soxl_bull_qqq,704701,43.8,16,2.2
H,CONL,btc2_qqq_bull_bo,704697,42.9,14,2.52
A,AMDL,mstr_rsi,704465,42.1,19,3.71
F,AMDL,bounce_btc1_rsi,704360,46.7,15,2.35
D,AMDL,rsi7_hot_btc2,704263,42.9,14,2.52
E,CONL,all_green_ultra,703872,33.3,3,7.83
E,CONL,all_green_ultra,703872,33.3,3,7.83
H,AMDL,vix_mid_btc1_rsi,703656,50.0,12,5.87
B,MSTU,vol_surge_rsi,703592,37.5,8,8.8
A,ROBN,mstr_pct_ma20,703498,60.0,10,7.04
D,NVDL,bo20_btc_strong,703129,70.0,10,4.69
B,AMDL,bb_high_pct_vol,703066,58.8,17,4.14
D,AMDL,ma_align5_btc2,702023,53.3,15,4.68
I,BITX,triple_regime_all,701955,50.0,18,3.9
A,AMDL,btc_mstr_combo,701713,48.0,25,2.81
C,CONL,dual_btc_qqq,701069,50.0,8,8.77
H,MSTU,coin_rsi65_btc2,700730,36.4,11,3.19
H,MSTU,coin_rsi65_btc2,700730,36.4,11,3.19
D,CONL,btc_ret3_5pct,700472,38.1,21,1.67
B,AMDL,adx_di_cross,700360,48.3,29,2.42
C,ROBN,btc_ret20_strong,700304,100.0,3,23.37
C,ROBN,btc_ret20_strong,700304,100.0,3,23.37
D,AMDL,rsi7_hot_btc2,700193,40.0,15,3.12
E,AMDL,mstr5_bo10_btc2,700089,33.3,9,1.95
D,AMDL,ma_align5_btc2,700073,50.0,12,5.84
H,PTIR,btc2_qqq_strong_vol,699949,75.0,8,8.76
F,AMDL,gap_hh_hl_btc2,699588,46.2,13,5.39
A,AMDL,btc_pct_ma20,699390,47.1,17,4.12
B,CONL,vol_surge_up,698989,48.1,27,2.59
F,NVDL,ma10_pull_btc2,698926,64.3,14,2.5
F,AMDL,ma10_pull_vol,698831,60.0,5,13.99
D,CONL,dip_rsi_btc2,698828,38.5,13,3.11
F,NVDL,ma20_pull_btc2,698575,72.7,11,3.18
I,SOXL,btc3_strong_rsi_accel,698335,100.0,3,23.3
D,AMDL,ret3_strong_btc,698234,37.5,16,4.37
F,IREN,engulf_vol_btc,698096,60.0,5,13.98
F,IREN,engulf_vol_btc,698096,60.0,5,13.98
C,CONL,low_vol_breakout,697418,55.0,20,3.49
A,ROBN,btc_mstr_combo,697347,54.5,11,6.35
A,PTIR,mstr_rsi,696994,66.7,18,3.88
D,CONL,bb_mid_btc2,696913,50.0,18,3.88
B,NVDL,adx_strong,696902,80.0,5,13.95
F,MSTU,hh_hl_btc2,696661,28.6,14,1.66
F,AMDL,vcp_breakout_btc2,696416,33.3,6,5.81
F,AMDL,vcp_breakout_btc1,696416,33.3,6,5.81
H,MSTU,coin_bull_btc2,696400,36.4,11,2.11
E,NVDL,rsi_accel_btc3,696386,33.3,3,7.75
E,NVDL,rsi_accel_btc3,696386,33.3,3,7.75
F,AMDL,nr5_bo_btc1_rsi,696364,83.3,6,11.62
B,MSTU,bb_macd_vol,695601,58.8,17,4.1
I,BITX,triple_regime_all,695402,50.0,16,-1.96
F,NVDL,hammer_btc2,695152,75.0,4,17.4
F,MSTU,gap_hh_hl_btc2,694922,52.9,17,4.09
F,IREN,inside_bar_bo_btc2,694581,75.0,4,17.38
E,AMDL,consec4_btc1,693885,33.3,9,2.57
B,NVDL,vol_high_break,693841,77.8,9,7.72
H,MSTU,triple_surge,693661,28.6,7,9.92
H,MSTU,triple_surge,693661,28.6,7,9.92
D,AMDL,rsi7_hot_btc2,693654,50.0,14,4.96
I,BITX,triple_regime_all,693618,50.0,16,2.17
E,CONL,mstr_rsi_ret3_btc2,693168,38.5,13,3.6
C,PTIR,dual_btc_qqq_strong,692796,77.8,9,7.71
D,CONL,btc_all_green,692684,45.0,20,3.47
H,AMDL,coin_ret5_btc2,692563,30.0,10,6.93
H,PTIR,soxl_rsi60_qqq,692489,65.2,23,3.01
H,AMDL,qqq_strong_consec,691616,44.4,18,1.92
D,PTIR,btc_ret3_5pct,691510,61.5,13,3.55
H,AMDL,soxl_ret5_pos,691076,41.7,12,1.92
C,CONL,mon_tue_bull,691013,47.1,34,2.03
F,AMDL,gap_up_btc2,690955,41.2,17,1.36
H,MSTU,vix_low_qqq_surge,690934,33.3,3,11.53
D,NVDL,dip_rsi_btc2,690218,60.0,10,3.45
D,AMDL,ret5_surge_btc,690138,30.0,10,-3.84
F,PTIR,nr5_bo_btc1_rsi,689425,100.0,4,17.25
D,AMDL,btc_ret3_5pct,689350,54.5,11,6.27
F,IREN,inside_bar_rsi_vol,688904,42.9,7,4.93
I,BITX,vix_falling_btc2,688757,41.2,17,4.06
I,TQQQ,bb_macd_adx_btc2,688718,58.8,17,2.03
I,TQQQ,vix_falling_btc2,688522,70.0,20,3.45
C,ROBN,triple_ma_strong_btc,688249,66.7,6,11.48
E,AMDL,consec3_btc2_vol,688198,42.9,7,3.28
F,IREN,engulf_vol_btc,688042,40.0,5,13.77
D,AMDL,bo10_macd_btc,688000,46.2,13,3.53
F,CONL,engulf_btc2,687786,66.7,3,22.95
F,CONL,engulf_btc2,687786,66.7,3,22.95
F,NVDL,gap_up3_vol_btc,687553,57.1,14,4.92
D,AMDL,consec2_vol_btc,687188,40.0,10,6.88
C,PTIR,btc_ret20_strong,687163,80.0,5,13.76
C,ROBN,triple_ma_strong_btc,687119,80.0,5,13.76
D,MSTU,max_momentum,687080,50.0,4,17.19
F,AMDL,bounce_btc2,686834,57.1,7,9.82
H,PTIR,qqq_ret10_btc2,686528,100.0,5,13.74
H,AMDL,qqq_strong_macd,686318,40.0,15,2.29
H,AMDL,vix_fall_qqq_bull,686224,47.6,21,3.27
B,AMDL,adx_di_cross,685936,43.8,16,4.29
D,MSTU,rsi7_hot_btc2,685893,30.0,10,-0.27
F,PTIR,nr5_bo_btc1_rsi,685578,100.0,4,17.16
F,NVDL,hh_hl_rsi_btc,685138,50.0,28,2.45
A,ROBN,btc_pct_ma20,685014,62.5,8,8.57
A,ROBN,btc_pct_ma20,685014,62.5,8,8.57
B,NVDL,bb_lower_bounce,684952,64.3,14,4.9
A,ROBN,btc_ret3,684642,55.6,9,7.61
H,AMDL,btc2_qqq_strong,684429,33.3,9,7.61
H,AMDL,qqq_strong_consec,684334,33.3,15,4.57
I,CONL,rsi_accel_btc2_vol,684118,50.0,12,5.71
F,PTIR,hammer_btc2,683842,80.0,5,13.69
D,IREN,btc_all_green,683764,58.8,17,4.03
F,NVDL,engulf_btc2,683399,75.0,4,8.55
E,PTIR,max_conviction,683391,33.3,3,3.62
B,AMDL,dual_mom_rsi,683157,48.0,25,2.74
H,PTIR,vix_low_qqq_surge,683022,50.0,4,8.55
H,PTIR,vix_low_qqq_surge,683022,50.0,4,8.55
D,NVDL,ma_align5_btc2,682790,58.1,31,2.2
H,AMDL,vix_mid_btc1_rsi,682496,35.7,14,2.44
I,SOXL,bb_macd_adx_btc2,682439,47.1,17,-3.39
A,NVDL,mstr_rsi,682144,52.9,17,4.02
D,AMDL,ret3_strong_btc,682073,45.8,24,1.9
I,TQQQ,btc3_strong_rsi_accel,680766,100.0,3,22.71
A,IREN,btc_ret3,680733,51.9,27,2.52
E,MSTU,bo10_macd_btc2,680649,28.6,7,-5.62
F,NVDL,engulf_btc2,680526,75.0,4,5.68
F,NVDL,engulf_btc2,680526,75.0,4,5.68
F,CONL,gap_hh_hl_btc2,680039,41.7,24,1.42
F,MSTU,hammer_btc2,679866,50.0,4,8.51
F,AMDL,inside_bar_rsi_vol,679753,66.7,3,11.34
A,AMDL,btc_mstr_combo,679203,52.6,19,3.58
A,ROBN,btc_rsi,679076,58.3,12,5.66
D,NVDL,pullback_btc2,679047,53.3,15,4.53
F,AMDL,inside_bar_bo_btc2,678823,33.3,3,7.55
A,ROBN,btc_rsi,678583,54.5,11,6.18
D,CONL,bo5_btc2,678570,39.1,23,-1.61
H,PTIR,soxl_rsi60_qqq,678308,47.1,17,3.99
H,NVDL,qqq_ret10_btc2,677988,75.0,8,8.48
F,NVDL,gap_up3_btc1,677919,50.0,18,3.77
E,IREN,btc_regime3_surge,677808,20.0,5,4.52
C,ROBN,low_vol_bull,677587,71.4,7,9.69
B,AMDL,macd_positive_rsi,677514,52.6,19,3.57
F,AMDL,bounce_btc1_rsi,677130,40.0,10,6.78
D,PTIR,pullback_btc2,676923,66.7,9,5.02
A,ROBN,btc_rsi,676125,47.4,19,3.56
D,AMDL,ret3_strong_btc,676097,33.3,12,5.64
I,BITX,hh_hl_rsi_btc,676029,40.0,15,4.51
D,NVDL,dip_ma5_btc2,676024,100.0,5,13.53
F,AMDL,gap_up3_btc1,675725,46.7,15,4.51
D,CONL,ret5_surge_btc,675703,21.4,28,-1.56
D,IREN,ultra_bull,675294,50.0,8,8.45
H,AMDL,vix_falling_btc2,675089,35.0,20,1.13
I,SOXL,btc2_qqq_strong_vol,674922,66.7,6,5.63
C,NVDL,dual_btc_qqq,674767,72.7,11,6.14
C,NVDL,dual_btc_qqq,674767,72.7,11,6.14
D,NVDL,pullback_btc2,674505,53.3,15,4.45
D,NVDL,btc_all_green,674326,62.5,16,2.81
D,AMDL,consec3_btc2,674103,42.9,14,3.21
H,AMDL,triple_regime_all,673844,41.7,12,5.62
I,BITX,consec3_surge,673746,35.3,17,1.98
F,NVDL,ma20_pull_btc2,673577,55.6,9,7.49
D,IREN,ultra_bull,673404,50.0,8,4.21
E,MSTU,mstr_over5_ret3_btc,672948,33.3,12,1.87
F,AMDL,hh_hl_ma_btc2,672946,56.2,16,4.21
A,ROBN,btc_rsi,672863,50.0,16,4.21
F,NVDL,gap_up3_vol_btc,672756,50.0,10,6.73
D,IREN,max_momentum,672304,70.0,10,6.73
D,IREN,bb_mid_btc2,672243,36.4,11,6.12
B,AMDL,bb_squeeze_break,672239,52.9,17,3.96
D,AMDL,surge_follow_btc,672148,35.3,17,1.98
F,AMDL,inside_bar_bo_btc2,672118,33.3,3,7.48
F,AMDL,inside_bar_bo_btc2,672118,33.3,3,7.48
C,NVDL,dual_btc_qqq,672100,66.7,9,7.48
E,PTIR,mstr_rsi65_ma_btc2,671758,66.7,3,7.47
H,AMDL,vix_mid_btc1_rsi,671421,30.0,10,6.72
H,AMDL,vix_spike_recover,671368,38.9,18,1.87
D,AMDL,max_momentum,671149,66.7,3,22.39
B,AMDL,dual_mom_rsi,670688,45.0,20,3.36
