ticker,strategy,target,stop,hold,unit_mul,max_pyr,trail,btc_exit,n,pnl,wr,avg,avg_layers
NVDL,rsi_accel_btc2_vol,100,-30,180,2.0,3,,True,7,6654512,57.1,18.16,1.86
CONL,consec3_btc2_vol,60,-25,60,3.0,3,,False,8,6644973,62.5,28.21,1.25
NVDL,rsi7_80_btc2,80,-25,90,2.0,3,-15.0,False,13,6638560,30.8,5.25,1.85
IREN,consec4_btc1,40,-20,30,3.0,1,,False,13,6637553,61.5,17.04,1.0
NVDL,mstr5_bo10_btc2,50,-20,45,3.0,1,,False,8,6632697,75.0,27.66,1.0
AMDL,consec4_btc1,100,-30,120,2.0,5,,False,5,6629130,40.0,21.94,2.0
PTIR,mstr5_bo10_btc2,80,-25,120,3.0,1,,True,6,6628296,66.7,36.86,1.0
CONL,btc_strong3d_surge,50,-25,45,4.0,1,,False,9,6622193,55.6,18.41,1.0
PTIR,consec4_btc1,60,-25,60,4.0,1,,False,8,6620490,50.0,20.71,1.0
CONL,mstr_over5_ret3_btc,80,-25,90,3.0,1,,False,13,6613558,38.5,16.97,1.0
NVDL,mstr_rsi_ret3_btc2,60,-25,60,3.0,3,,False,9,6593777,55.6,10.25,1.44
NVDL,rsi7_80_btc2,50,-25,45,5.0,1,,False,12,6582717,50.0,10.98,1.0
CONL,btc_regime3_surge,100,-30,120,2.0,5,,False,6,6580141,33.3,14.67,1.83
AMDL,mstr_over5_ret3_btc,100,-30,180,2.0,5,,True,11,6579641,45.5,9.62,1.36
CONL,max_conviction,60,-25,60,4.0,1,,False,11,6579495,45.5,14.97,1.0
NVDL,mstr_over5_ret3_btc,80,-25,120,3.0,1,,True,12,6577852,50.0,18.29,1.0
IREN,mstr_rsi65_ma_btc2,50,-25,45,4.0,1,,False,5,6575341,80.0,32.91,1.0
CONL,consec3_btc2_vol,80,-25,90,3.0,1,,False,8,6574669,50.0,27.42,1.0
CONL,bo10_macd_btc2,40,-20,30,4.0,1,,False,15,6572618,46.7,10.97,1.0
AMDL,bo10_macd_btc2,100,-30,180,2.0,5,,True,8,6567394,50.0,7.3,2.0
CONL,max_conviction,40,-20,30,5.0,1,,False,12,6565402,50.0,10.95,1.0
PTIR,consec4_btc1,50,-20,45,3.0,3,,False,8,6558535,50.0,11.35,1.38
NVDL,bo5_vol_btc2_rsi,60,-25,90,3.0,1,,True,4,6525047,100.0,54.43,1.0
PTIR,bo10_macd_btc2,80,-25,120,3.0,1,,True,8,6511883,75.0,27.16,1.0
PTIR,rsi7_80_btc2,50,-20,45,3.0,1,,False,10,6511534,70.0,21.73,1.0
NVDL,mstr_rsi_ret3_btc2,80,-25,90,3.0,1,,False,9,6501735,55.6,24.1,1.0
CONL,bo10_macd_btc2,80,-25,90,3.0,1,,False,12,6493280,41.7,18.05,1.0
CONL,rsi_accel_btc2_vol,80,-25,90,2.0,3,-15.0,False,11,6470755,45.5,12.76,1.55
NVDL,bb_macd_adx_btc2,40,-20,30,4.0,1,,False,19,6469716,57.9,8.52,1.0
IREN,bo10_macd_btc2,40,-20,30,3.0,1,-10.0,False,15,6466581,53.3,14.38,1.0
NVDL,bb_macd_adx_btc2,30,-15,20,5.0,1,,False,22,6454546,54.5,5.87,1.0
NVDL,consec3_surge,60,-25,60,2.0,5,,False,14,6449343,42.9,4.22,2.57
IREN,btc_regime3_surge,80,-25,90,3.0,3,,False,4,6447071,50.0,27.1,1.75
IREN,btc_regime3_surge,60,-25,60,3.0,3,,False,4,6447071,50.0,27.1,1.75
IREN,bo5_vol_btc2_rsi,50,-20,45,3.0,1,,False,9,6446829,66.7,23.9,1.0
AMDL,rsi7_80_btc2,60,-25,60,2.0,5,,False,8,6442429,50.0,5.24,2.12
IREN,macd_adx_vol_btc2,60,-25,60,3.0,1,-12.0,False,6,6435416,83.3,35.79,1.0
PTIR,bb_macd_adx_btc2,40,-20,30,3.0,1,-10.0,False,13,6434920,53.8,16.52,1.0
NVDL,bo5_vol_btc2_rsi,80,-25,90,2.0,5,,False,3,6430104,66.7,40.11,2.67
PTIR,mstr_rsi_ret3_btc2,30,-15,20,5.0,1,,False,8,6427103,75.0,16.08,1.0
PTIR,consec3_surge,50,-20,45,3.0,1,,False,12,6416977,58.3,17.84,1.0
CONL,di_cross_surge_btc2,50,-20,45,3.0,3,,False,18,6415675,38.9,5.05,2.06
NVDL,mstr_over5_ret3_btc,60,-25,60,3.0,1,,False,12,6414400,58.3,17.84,1.0
NVDL,max_conviction,60,-25,90,3.0,1,,True,7,6399087,85.7,30.5,1.0
NVDL,bo10_macd_btc2,80,-30,90,3.0,1,-15.0,False,11,6398848,54.5,19.41,1.0
PTIR,mstr_over5_ret3_btc,80,-30,90,3.0,1,-15.0,False,8,6396639,62.5,26.68,1.0
NVDL,max_conviction,50,-25,45,4.0,1,,False,7,6386258,85.7,22.83,1.0
CONL,di_cross_surge_btc2,80,-25,90,3.0,1,,False,13,6384889,38.5,16.39,1.0
PTIR,mstr5_bo10_btc2,60,-25,60,4.0,1,,False,6,6383881,66.7,26.63,1.0
IREN,mstr_rsi65_ma_btc2,50,-20,45,3.0,3,,False,5,6380482,80.0,31.36,1.4
IREN,mstr_rsi_ret3_btc2,60,-25,60,3.0,1,-12.0,False,15,6377402,46.7,14.19,1.0
IREN,btc_strong3d_surge,60,-25,60,3.0,3,,False,6,6375887,66.7,27.22,1.33
CONL,bo5_vol_btc2_rsi,40,-20,30,3.0,1,,False,10,6365328,60.0,21.24,1.0
NVDL,rsi_accel_btc2_vol,50,-25,45,5.0,1,,False,10,6363717,60.0,12.74,1.0
NVDL,consec4_btc1,60,-25,60,4.0,1,,False,9,6363565,66.7,17.69,1.0
CONL,btc_regime3_all,100,-30,180,2.0,3,,True,7,6354250,42.9,14.4,1.57
AMDL,mstr_over5_ret3_btc,100,-30,120,2.0,5,,False,7,6350142,28.6,10.15,2.0
PTIR,bo10_macd_btc2,40,-20,30,3.0,1,,False,9,6345911,77.8,23.53,1.0
IREN,rsi7_80_btc2,50,-20,45,2.0,3,-10.0,False,12,6343202,66.7,12.18,2.08
CONL,max_conviction,60,-25,60,2.0,5,,False,10,6340829,40.0,8.83,1.8
AMDL,consec4_btc1,80,-25,120,2.0,5,,True,8,6334759,37.5,14.07,1.75
AMDL,consec4_btc1,100,-30,180,2.0,5,,True,8,6331580,37.5,10.78,1.75
PTIR,rsi_accel_btc2_vol,100,-30,180,2.0,5,,True,3,6322855,33.3,27.84,2.67
IREN,mstr5_bo10_btc2,80,-25,90,2.0,5,,False,9,6322370,44.4,17.86,1.89
NVDL,mstr5_bo10_btc2,80,-30,90,3.0,1,-15.0,False,10,6315248,50.0,21.07,1.0
NVDL,di_cross_surge_btc2,40,-20,30,4.0,1,,False,18,6311595,55.6,8.77,1.0
CONL,bo10_macd_btc2,80,-25,120,2.0,5,,True,13,6307517,23.1,3.17,2.15
NVDL,mstr_rsi_ret3_btc2,80,-25,90,2.0,5,,False,9,6307459,55.6,22.63,1.44
IREN,mstr5_bo10_btc2,80,-25,90,3.0,1,,False,8,6306903,62.5,26.31,1.0
NVDL,max_conviction,60,-25,60,2.0,5,,False,7,6289187,57.1,10.37,2.71
IREN,btc_regime3_all,50,-25,45,5.0,1,,False,5,6280146,60.0,25.15,1.0
IREN,btc_strong3d_surge,80,-30,90,3.0,1,-15.0,False,7,6275442,57.1,29.91,1.0
CONL,consec3_btc2_vol,40,-20,30,4.0,1,,False,10,6274656,50.0,15.7,1.0
NVDL,mstr_over5_ret3_btc,60,-25,90,3.0,1,,True,13,6268959,46.2,16.09,1.0
NVDL,mstr_rsi_ret3_btc2,100,-30,180,2.0,3,,True,10,6265422,50.0,19.03,1.4
NVDL,mstr_rsi_ret3_btc2,100,-30,180,2.0,5,,True,10,6265422,50.0,19.03,1.4
IREN,macd_adx_vol_btc2,100,-30,120,2.0,5,,False,4,6257779,75.0,34.24,2.5
IREN,bo5_vol_btc2_rsi,80,-25,120,3.0,1,,True,9,6257450,55.6,23.2,1.0
CONL,btc_regime3_all,40,-20,30,4.0,1,,False,9,6243184,66.7,17.36,1.0
AMDL,consec3_surge,60,-25,60,3.0,3,,False,9,6240330,44.4,7.14,2.0
NVDL,mstr_rsi65_ma_btc2,50,-25,45,5.0,1,,False,7,6236295,57.1,17.84,1.0
IREN,btc_strong3d_surge,50,-25,45,5.0,1,,False,6,6230002,66.7,20.79,1.0
IREN,triple_confirm,80,-30,90,3.0,1,-15.0,False,6,6226780,66.7,34.63,1.0
PTIR,consec4_btc1,40,-20,30,4.0,1,,False,9,6223637,66.7,17.31,1.0
CONL,mstr_over5_ret3_btc,60,-25,60,3.0,1,,False,17,6222300,47.1,12.21,1.0
NVDL,di_cross_surge_btc2,60,-25,90,3.0,1,,True,15,6216079,46.7,13.83,1.0
CONL,mstr5_bo10_btc2,80,-25,120,3.0,1,,True,12,6205218,33.3,17.25,1.0
CONL,macd_adx_vol_btc2,40,-20,30,4.0,1,,False,3,6203243,100.0,51.75,1.0
CONL,btc_strong3d_bo10,40,-20,30,3.0,1,,False,8,6202101,62.5,25.87,1.0
PTIR,consec4_btc1,60,-25,60,2.0,5,,False,8,6200336,50.0,17.47,1.5
PTIR,btc_strong3d_surge,80,-30,90,3.0,1,-15.0,False,4,6198206,75.0,51.7,1.0
AMDL,rsi_accel_btc2_vol,100,-30,180,2.0,5,,True,4,6195552,25.0,20.67,2.75
NVDL,bo5_vol_btc2_rsi,80,-30,90,3.0,1,-15.0,False,4,6195051,100.0,51.68,1.0
IREN,mstr_over5_ret3_btc,60,-25,60,2.0,5,,False,12,6180980,58.3,16.62,2.0
NVDL,consec3_btc2_vol,50,-25,45,5.0,1,,False,4,6175020,100.0,30.91,1.0
IREN,bo5_vol_btc2_rsi,60,-25,60,3.0,1,-12.0,False,9,6171040,55.6,22.88,1.0
IREN,mstr_rsi65_ma_btc2,80,-25,90,3.0,3,,False,4,6169149,75.0,38.17,1.75
CONL,mstr_rsi_ret3_btc2,60,-25,60,4.0,1,,False,13,6169091,46.2,11.88,1.0
NVDL,bo5_vol_btc2_rsi,80,-25,120,3.0,1,,True,4,6145502,100.0,51.26,1.0
IREN,mstr_over5_ret3_btc,60,-25,60,3.0,1,-12.0,False,21,6140932,38.1,9.76,1.0
PTIR,rsi7_80_btc2,40,-20,30,3.0,1,,False,10,6139104,70.0,20.48,1.0
NVDL,consec3_btc2_vol,60,-25,90,3.0,1,,True,4,6135979,100.0,51.18,1.0
CONL,rsi_accel_btc2_vol,50,-20,45,3.0,1,,False,11,6129602,54.5,18.59,1.0
CONL,di_cross_surge_btc2,40,-20,30,4.0,1,,False,20,6126620,45.0,7.67,1.0
AMDL,max_conviction,100,-30,180,2.0,3,,True,4,6121771,75.0,31.01,1.75
NVDL,rsi_accel_btc2_vol,40,-20,30,4.0,1,,False,12,6121520,66.7,12.77,1.0
IREN,mstr_rsi65_ma_btc2,60,-25,60,3.0,1,,False,5,6118666,80.0,40.83,1.0
CONL,consec3_surge,40,-20,30,5.0,1,,False,21,6116601,42.9,5.83,1.0
PTIR,di_cross_surge_btc2,80,-30,90,3.0,1,-15.0,False,9,6115385,55.6,22.67,1.0
IREN,btc_regime3_surge,100,-30,180,2.0,3,,True,4,6115378,50.0,40.56,1.75
IREN,btc_regime3_surge,100,-30,180,2.0,5,,True,4,6115378,50.0,40.56,1.75
AMDL,max_conviction,80,-25,90,2.0,5,,False,4,6105859,50.0,28.33,1.75
AMDL,max_conviction,60,-25,60,3.0,3,,False,4,6089510,50.0,15.93,1.75
PTIR,bo10_macd_btc2,80,-25,90,2.0,3,-15.0,False,8,6080098,62.5,20.21,1.62
CONL,di_cross_surge_btc2,60,-25,60,3.0,1,-12.0,False,28,6074144,42.9,7.24,1.0
NVDL,bo10_macd_btc2,50,-20,45,2.0,3,-10.0,False,13,6069150,53.8,8.34,1.85
CONL,rsi_accel_btc2_vol,40,-20,30,3.0,1,,False,12,6068571,50.0,16.87,1.0
IREN,btc_regime3_all,60,-25,60,3.0,3,,False,5,6066218,60.0,32.46,1.4
CONL,btc_strong3d_bo10,30,-15,20,5.0,1,,False,8,6050601,62.5,15.14,1.0
AMDL,max_conviction,100,-30,180,2.0,5,,True,4,6050035,50.0,30.33,2.0
PTIR,bb_macd_adx_btc2,80,-25,90,2.0,3,-15.0,False,10,6047014,50.0,15.25,2.0
CONL,btc_strong3d_surge,80,-25,120,3.0,1,,True,9,6035228,44.4,22.38,1.0
AMDL,mstr5_bo10_btc2,100,-30,180,2.0,5,,True,8,6029777,37.5,4.17,1.88
CONL,consec4_btc1,80,-25,120,3.0,1,,True,11,6021557,54.5,18.27,1.0
CONL,bb_macd_adx_btc2,80,-25,90,2.0,3,-15.0,False,21,6019924,42.9,4.24,2.1
CONL,rsi7_80_btc2,80,-25,90,3.0,1,,False,13,6019889,38.5,15.45,1.0
PTIR,rsi_accel_btc2_vol,50,-25,45,4.0,1,,False,4,6015909,100.0,37.64,1.0
NVDL,rsi_accel_btc2_vol,80,-25,90,2.0,5,,False,6,6014302,66.7,22.94,2.17
PTIR,btc_strong3d_surge,40,-20,30,3.0,1,,False,4,6008612,100.0,50.12,1.0
MSTU,btc_strong3d_surge,80,-25,90,3.0,3,,False,3,6001054,66.7,23.19,2.0
AMDL,rsi7_80_btc2,60,-25,60,3.0,3,,False,8,5998076,50.0,4.1,1.75
NVDL,mstr5_bo10_btc2,40,-20,30,3.0,1,,False,11,5989016,81.8,18.17,1.0
IREN,all_green_ultra,80,-25,120,3.0,1,,True,7,5985236,71.4,28.53,1.0
CONL,bb_macd_adx_btc2,40,-20,30,3.0,1,,False,20,5977165,45.0,9.97,1.0
MSTU,rsi7_80_btc2,80,-25,90,2.0,5,,False,6,5976870,33.3,1.62,2.33
IREN,btc_strong3d_surge,40,-20,30,5.0,1,,False,7,5974966,57.1,17.09,1.0
IREN,btc_regime3_surge,50,-25,45,5.0,1,,False,5,5973500,60.0,23.92,1.0
CONL,btc_strong3d_surge,100,-30,180,2.0,3,,True,9,5971970,44.4,29.73,1.44
CONL,btc_strong3d_surge,100,-30,180,2.0,5,,True,9,5971970,44.4,29.73,1.44
PTIR,btc_strong3d_surge,80,-25,90,2.0,3,-15.0,False,4,5969185,75.0,52.24,1.5
PTIR,bb_macd_adx_btc2,60,-25,60,3.0,1,-12.0,False,11,5959315,72.7,18.08,1.0
NVDL,rsi7_80_btc2,50,-20,45,2.0,3,-10.0,False,13,5957742,38.5,4.5,1.85
NVDL,consec4_btc1,50,-20,45,3.0,3,,False,10,5954325,70.0,11.79,1.8
NVDL,bo5_vol_btc2_rsi,60,-25,60,3.0,1,-12.0,False,5,5954268,80.0,39.73,1.0
AMDL,rsi_accel_btc2_vol,50,-25,45,4.0,1,,False,5,5948732,80.0,29.77,1.0
PTIR,consec3_surge,80,-30,90,3.0,1,-15.0,False,13,5945911,46.2,15.26,1.0
NVDL,consec4_btc1,100,-30,180,2.0,3,,True,9,5944228,44.4,11.9,1.78
IREN,btc_regime3_all,100,-30,180,2.0,3,,True,4,5939193,50.0,39.33,1.75
IREN,btc_regime3_all,100,-30,180,2.0,5,,True,4,5939193,50.0,39.33,1.75
NVDL,consec3_surge,80,-25,90,2.0,3,-15.0,False,20,5938976,25.0,1.1,1.95
CONL,consec3_btc2_vol,80,-25,90,3.0,3,,False,8,5937307,50.0,27.48,1.12
NVDL,mstr_over5_ret3_btc,50,-25,45,4.0,1,,False,13,5925753,53.8,11.41,1.0
NVDL,all_green_ultra,50,-25,45,5.0,1,,False,7,5924220,57.1,16.94,1.0
NVDL,mstr_rsi_ret3_btc2,50,-25,45,4.0,1,,False,10,5923685,60.0,14.82,1.0
NVDL,di_cross_surge_btc2,60,-25,60,3.0,1,,False,11,5923336,63.6,17.97,1.0
NVDL,consec3_surge,50,-20,45,3.0,3,,False,17,5916770,52.9,3.31,2.24
NVDL,mstr_over5_ret3_btc,40,-20,30,3.0,1,,False,15,5907511,60.0,13.14,1.0
AMDL,consec4_btc1,60,-25,60,3.0,3,,False,7,5905291,57.1,12.9,1.43
CONL,btc_strong3d_bo10,50,-25,45,4.0,1,,False,8,5900319,50.0,18.46,1.0
PTIR,bb_macd_adx_btc2,80,-30,90,3.0,1,-15.0,False,10,5898903,60.0,19.68,1.0
NVDL,consec4_btc1,80,-30,90,3.0,1,-15.0,False,12,5889965,41.7,16.38,1.0
NVDL,all_green_ultra,50,-20,45,3.0,3,,False,6,5889426,66.7,19.03,1.33
IREN,btc_regime3_all,60,-25,60,4.0,1,,False,5,5879376,60.0,29.43,1.0
NVDL,mstr_rsi65_ma_btc2,80,-25,90,3.0,1,,False,6,5874112,66.7,32.67,1.0
CONL,mstr_over5_ret3_btc,60,-25,90,3.0,1,,True,18,5871273,44.4,10.88,1.0
PTIR,bo10_macd_btc2,40,-20,30,3.0,1,-10.0,False,9,5861192,66.7,21.73,1.0
PTIR,consec4_btc1,50,-25,45,5.0,1,,False,8,5851507,50.0,14.64,1.0
NVDL,max_conviction,40,-20,30,4.0,1,,False,9,5849001,77.8,16.26,1.0
IREN,btc_regime3_surge,100,-30,120,2.0,5,,False,4,5844277,50.0,37.17,1.75
NVDL,rsi7_80_btc2,60,-25,60,4.0,1,,False,11,5823438,54.5,13.25,1.0
IREN,mstr5_bo10_btc2,40,-20,30,3.0,1,,False,12,5820835,58.3,16.19,1.0
AMDL,bo10_macd_btc2,80,-25,120,2.0,5,,True,9,5819262,55.6,7.53,1.78
AMDL,max_conviction,50,-20,45,3.0,3,,False,4,5818636,50.0,15.37,1.75
PTIR,mstr_rsi_ret3_btc2,40,-20,30,3.0,1,-10.0,False,8,5817345,62.5,24.26,1.0
IREN,triple_confirm,40,-20,30,4.0,1,,False,5,5814721,80.0,29.1,1.0
CONL,bb_macd_adx_btc2,50,-20,45,2.0,3,-10.0,False,28,5806983,28.6,2.37,1.79
IREN,mstr5_bo10_btc2,80,-30,90,3.0,1,-15.0,False,11,5803079,54.5,17.6,1.0
NVDL,bb_macd_adx_btc2,50,-20,45,2.0,3,-10.0,False,19,5801891,42.1,2.54,1.63
NVDL,bo5_vol_btc2_rsi,30,-15,20,5.0,1,,False,5,5800407,100.0,23.22,1.0
PTIR,mstr_over5_ret3_btc,30,-15,20,5.0,1,,False,9,5797028,66.7,12.9,1.0
IREN,mstr5_bo10_btc2,80,-25,120,2.0,5,,True,10,5795671,40.0,11.08,1.9
CONL,mstr5_bo10_btc2,80,-25,120,2.0,5,,True,12,5792848,25.0,3.99,2.17
PTIR,mstr_rsi_ret3_btc2,60,-25,60,3.0,1,-12.0,False,8,5779528,62.5,24.11,1.0
NVDL,consec4_btc1,100,-30,120,2.0,5,,False,6,5775815,66.7,18.82,2.33
MSTU,btc_strong3d_surge,40,-20,30,4.0,1,,False,4,5775586,75.0,36.13,1.0
PTIR,bo10_macd_btc2,50,-20,45,3.0,1,,False,9,5771705,55.6,21.4,1.0
NVDL,di_cross_surge_btc2,30,-15,20,5.0,1,,False,22,5770183,54.5,5.25,1.0
NVDL,consec4_btc1,100,-30,180,2.0,5,,True,9,5766060,44.4,11.79,2.11
NVDL,bb_macd_adx_btc2,50,-25,45,4.0,1,,False,16,5754811,43.8,9.0,1.0
NVDL,all_green_ultra,60,-25,60,3.0,3,,False,6,5754449,50.0,16.86,1.33
CONL,rsi_accel_btc2_vol,60,-25,60,3.0,1,-12.0,False,13,5750147,46.2,14.76,1.0
NVDL,mstr5_bo10_btc2,60,-25,60,3.0,1,-12.0,False,11,5738264,63.6,17.41,1.0
PTIR,mstr_rsi_ret3_btc2,80,-25,90,2.0,3,-15.0,False,7,5737741,42.9,23.66,1.29
NVDL,all_green_ultra,40,-20,30,3.0,1,,False,7,5733471,100.0,27.33,1.0
IREN,btc_strong3d_bo10,80,-30,90,3.0,1,-15.0,False,4,5727007,75.0,47.77,1.0
CONL,mstr_rsi_ret3_btc2,40,-20,30,5.0,1,,False,15,5721280,46.7,7.64,1.0
AMDL,rsi7_80_btc2,100,-30,180,2.0,3,,True,9,5698961,55.6,11.35,1.56
NVDL,rsi_accel_btc2_vol,60,-25,60,2.0,5,,False,9,5697977,55.6,12.73,1.67
NVDL,consec3_btc2_vol,40,-20,30,5.0,1,,False,5,5694524,80.0,22.8,1.0
PTIR,btc_strong3d_surge,60,-25,60,3.0,1,-12.0,False,4,5692976,100.0,47.49,1.0
CONL,btc_regime3_bo10,100,-30,120,2.0,5,,False,3,5683946,33.3,16.76,2.0
CONL,btc_strong5d_rsi_accel,50,-25,45,4.0,1,,False,7,5679995,57.1,20.31,1.0
IREN,btc_regime3_all,100,-30,120,2.0,5,,False,4,5668092,50.0,35.94,1.75
CONL,all_green_ultra,30,-15,20,5.0,1,,False,3,5655861,100.0,37.74,1.0
NVDL,bb_macd_adx_btc2,60,-25,90,3.0,1,,True,18,5646096,44.4,10.47,1.0
IREN,all_green_ultra,80,-25,90,2.0,3,-15.0,False,6,5633903,66.7,27.48,2.0
NVDL,mstr_rsi65_ma_btc2,100,-30,180,2.0,5,,True,6,5617931,66.7,17.01,2.5
NVDL,mstr_rsi65_ma_btc2,80,-25,120,2.0,5,,True,6,5617931,66.7,17.01,2.5
IREN,bo5_vol_btc2_rsi,40,-20,30,3.0,1,-10.0,False,10,5613995,70.0,18.73,1.0
NVDL,mstr_over5_ret3_btc,80,-25,90,2.0,3,-15.0,False,14,5610174,42.9,8.33,1.5
IREN,triple_confirm,30,-15,20,5.0,1,,False,6,5595983,66.7,18.67,1.0
IREN,mstr5_bo10_btc2,60,-25,60,3.0,1,-12.0,False,11,5587181,45.5,16.95,1.0
CONL,btc_strong3d_bo10,60,-25,90,3.0,1,,True,8,5586751,50.0,23.3,1.0
PTIR,mstr5_bo10_btc2,50,-20,45,3.0,1,,False,7,5584426,57.1,26.62,1.0
CONL,consec4_btc1,60,-25,60,2.0,5,,False,10,5581985,50.0,21.29,2.0
CONL,mstr5_bo10_btc2,40,-20,30,3.0,1,,False,14,5568014,50.0,13.27,1.0
NVDL,bo10_macd_btc2,60,-25,60,3.0,1,-12.0,False,12,5567546,58.3,15.48,1.0
IREN,bo5_vol_btc2_rsi,30,-15,20,5.0,1,,False,10,5561322,70.0,11.13,1.0
PTIR,consec3_surge,40,-20,30,5.0,1,,False,14,5547431,57.1,7.93,1.0
NVDL,mstr_rsi65_ma_btc2,80,-25,90,2.0,5,,False,5,5542904,80.0,31.49,2.4
NVDL,mstr_rsi65_ma_btc2,40,-20,30,5.0,1,,False,8,5538912,62.5,13.86,1.0
CONL,mstr_rsi_ret3_btc2,60,-25,60,3.0,1,-12.0,False,17,5536674,58.8,10.87,1.0
NVDL,bo10_macd_btc2,40,-20,30,3.0,1,,False,12,5536664,75.0,15.4,1.0
NVDL,bo5_vol_btc2_rsi,60,-25,60,3.0,1,,False,5,5532518,80.0,36.92,1.0
IREN,mstr_rsi_ret3_btc2,50,-20,45,2.0,3,-10.0,False,16,5525467,31.2,9.17,1.38
AMDL,mstr_over5_ret3_btc,80,-25,90,3.0,3,,False,8,5522031,25.0,4.39,1.75
CONL,rsi_accel_btc3,50,-25,45,5.0,1,,False,8,5516496,50.0,13.81,1.0
NVDL,consec4_btc1,80,-25,120,3.0,1,,True,10,5516199,50.0,18.41,1.0
AMDL,consec3_surge,100,-30,180,2.0,5,,True,23,5515023,26.1,1.3,1.48
CONL,btc_regime3_all,50,-25,45,5.0,1,,False,9,5514560,44.4,12.27,1.0
NVDL,consec3_surge,50,-25,45,4.0,1,,False,17,5509855,52.9,8.11,1.0
NVDL,rsi_accel_btc2_vol,30,-15,20,5.0,1,,False,13,5509483,61.5,8.48,1.0
AMDL,max_conviction,100,-30,120,2.0,5,,False,4,5503551,50.0,21.11,1.75
NVDL,rsi7_80_btc2,40,-20,30,3.0,1,,False,16,5498333,68.8,11.47,1.0
CONL,mstr_rsi_ret3_btc2,60,-25,90,3.0,1,,True,13,5492324,46.2,14.1,1.0
CONL,btc_strong5d_rsi_accel,40,-20,30,5.0,1,,False,7,5483126,57.1,15.68,1.0
NVDL,mstr_rsi65_ma_btc2,50,-20,45,2.0,3,-10.0,False,10,5478650,50.0,14.35,1.6
IREN,mstr_rsi65_ma_btc2,40,-20,30,4.0,1,,False,6,5465103,83.3,22.79,1.0
AMDL,consec3_btc2_vol,100,-30,120,2.0,5,,False,5,5463794,40.0,23.37,1.4
CONL,consec3_surge,50,-20,45,2.0,3,-10.0,False,25,5461171,32.0,2.3,1.48
IREN,bo10_macd_btc2,50,-20,45,2.0,3,-10.0,False,15,5455363,53.3,8.86,1.73
AMDL,consec3_btc2_vol,80,-25,90,2.0,3,-15.0,False,6,5448921,50.0,27.7,1.5
AMDL,consec3_btc2_vol,80,-30,90,3.0,1,-15.0,False,6,5443352,50.0,30.27,1.0
PTIR,rsi_accel_btc2_vol,60,-25,60,4.0,1,,False,3,5441456,66.7,45.39,1.0
CONL,triple_confirm,80,-25,120,3.0,1,,True,6,5439617,50.0,30.25,1.0
IREN,max_conviction,40,-20,30,3.0,1,,False,11,5436697,54.5,16.49,1.0
IREN,all_green_ultra,100,-30,120,2.0,5,,False,5,5430362,60.0,22.52,2.4
AMDL,bb_macd_adx_btc2,60,-25,60,2.0,5,,False,11,5405002,36.4,-2.58,2.18
IREN,all_green_ultra,100,-30,180,2.0,3,,True,6,5400093,66.7,20.02,2.0
NVDL,di_cross_surge_btc2,80,-25,90,3.0,1,,False,11,5398010,63.6,16.37,1.0
IREN,triple_confirm,60,-25,60,3.0,1,,False,5,5395543,60.0,36.01,1.0
IREN,triple_confirm,60,-25,60,3.0,3,,False,5,5395543,60.0,36.01,1.0
CONL,mstr_over5_ret3_btc,60,-25,60,2.0,5,,False,14,5393795,35.7,1.29,2.07
AMDL,mstr5_bo10_btc2,80,-25,120,2.0,5,,True,9,5387421,44.4,5.33,1.67
CONL,rsi7_80_btc2,40,-20,30,5.0,1,,False,15,5385193,40.0,7.19,1.0
IREN,mstr5_bo10_btc2,40,-20,30,3.0,1,-10.0,False,12,5384897,50.0,14.97,1.0
NVDL,max_conviction,50,-20,45,3.0,1,,False,7,5379645,85.7,25.64,1.0
NVDL,bo5_vol_btc2_rsi,50,-20,45,2.0,3,-10.0,False,5,5373431,100.0,35.94,1.4
PTIR,max_conviction,50,-25,45,4.0,1,,False,3,5373298,100.0,44.82,1.0
NVDL,rsi_accel_btc2_vol,80,-30,90,3.0,1,-15.0,False,10,5370502,40.0,17.92,1.0
NVDL,bo5_vol_btc2_rsi,50,-20,45,3.0,1,,False,5,5360002,100.0,35.77,1.0
NVDL,consec4_btc1,40,-20,30,3.0,1,,False,12,5359228,66.7,14.9,1.0
IREN,mstr_rsi65_ma_btc2,30,-15,20,5.0,1,,False,6,5345909,66.7,17.84,1.0
AMDL,consec4_btc1,80,-25,90,3.0,3,,False,7,5344344,42.9,8.31,1.43
AMDL,rsi_accel_btc2_vol,40,-20,30,5.0,1,,False,5,5339154,60.0,21.38,1.0
CONL,btc_strong3d_bo10,60,-25,60,3.0,1,,False,8,5338308,50.0,22.27,1.0
IREN,bo5_vol_btc2_rsi,100,-30,180,2.0,3,,True,9,5337091,44.4,14.82,1.67
IREN,bo5_vol_btc2_rsi,100,-30,180,2.0,5,,True,9,5337091,44.4,14.82,1.67
AMDL,rsi7_80_btc2,40,-20,30,5.0,1,,False,10,5325038,50.0,10.66,1.0
CONL,bo5_vol_btc2_rsi,40,-20,30,3.0,1,-10.0,False,11,5323274,54.5,16.15,1.0
NVDL,consec3_surge,60,-25,60,3.0,1,-12.0,False,23,5322302,43.5,7.72,1.0
CONL,rsi_accel_btc2_vol,80,-25,90,3.0,1,,False,10,5320681,40.0,17.75,1.0
AMDL,rsi_accel_btc2_vol,100,-30,120,2.0,5,,False,4,5309082,50.0,10.74,2.5
