거래일자,거래구분,종목명,종목코드,환율,거래수량,거래대금_원,단가_원,수수료_원,제세금_원,변제연체합_원,잔고,잔액_원,거래대금_달러,단가_달러,수수료_달러,제세금_달러,변제연체합_달러,잔액_달러
2025.02.19,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,443.90",7,"86,720","12,388",86,0,0,151,"89,738",60.06,8.58,0.06,0.00,0.00,62.15
2025.02.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,440.60",6,"76,658","12,776",72,0,0,157,"90,801",53.2128,8.8688,0.05,0.00,0.00,63.03
2025.02.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,440.60",1,"12,792","12,792",0,0,0,158,"78,008",8.88,8.88,0.00,0.00,0.00,54.15
2025.02.21,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,439.40",5,"64,908","12,981",57,0,0,163,"12,983",45.094,9.0188,0.04,0.00,0.00,9.02
2025.02.21,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,439.40",1,"12,954","12,954",0,0,0,164,28,9.00,9.00,0.00,0.00,0.00,0.02
2025.02.24,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,434.10",8,"96,958","12,119",86,28,0,156,"96,859",67.6096,8.4512,0.06,0.02,0.00,67.54
2025.02.25,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,429.20",78,"937,660","12,021",928,42,0,78,"982,903",656.0736,8.4112,0.65,0.03,0.00,687.73
2025.02.25,구매,디렉시온 데일리 팔란티어 2배 롱 ETF,US25461A4452,"1,429.20",14,"1,014,246","72,446","1,000",0,0,14,0,709.66,50.69,0.70,0.00,0.00,0.00
2025.02.25,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,429.20",78,"936,411","12,005",928,42,"32,342",0,"903,097",655.20,8.40,0.65,0.03,22.63,631.89
2025.02.25,구매,디렉시온 데일리 팔란티어 2배 롱 ETF,US25461A4452,"1,429.20",12,"869,321","72,443",857,0,0,26,"32,928",608.2572,50.6881,0.60,0.00,0.00,23.04
2025.02.25,판매,디파이언스 스트래티지 2배 롱 ETF,US88636J2539,"1,429.20",6,"340,178","56,696",328,28,0,0,"372,749",238.02,39.67,0.23,0.02,0.00,260.81
2025.02.25,구매,디렉시온 데일리 팔란티어 2배 롱 ETF,US25461A4452,"1,429.20",5,"361,957","72,391",357,0,0,31,"10,447",253.2585,50.6517,0.25,0.00,0.00,7.31
2025.02.26,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,430.70",1,"10,429","10,429",0,0,0,1,"8,255",7.29,7.29,0.00,0.00,0.00,5.77
2025.02.27,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,431.80",1,"8,261","8,261",0,0,0,2,"7,345",5.77,5.77,0.00,0.00,0.00,5.13
2025.02.28,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,439.60",1,"7,385","7,385",0,0,0,3,"24,257",5.13,5.13,0.00,0.00,0.00,16.85
2025.03.03,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,439.60",1,"8,004","8,004",0,0,0,4,"93,818",5.56,5.56,0.00,0.00,0.00,65.17
2025.03.03,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,439.60",2,"16,235","8,117",14,0,0,6,"77,580",11.2776,5.6388,0.01,0.00,0.00,53.89
2025.03.04,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.70",2,"11,552","5,776",0,0,0,8,"96,172",7.92,3.96,0.00,0.00,0.00,65.93
2025.03.04,구매,디렉시온 데일리 팔란티어 2배 롱 ETF,US25461A4452,"1,458.70",1,"43,177","43,177",29,0,0,32,"52,965",29.60,29.60,0.02,0.00,0.00,36.31
2025.03.04,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.70",3,"17,854","5,951",14,0,0,11,"35,096",12.24,4.08,0.01,0.00,0.00,24.06
2025.03.04,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,458.70",1,"5,966","5,966",0,0,0,12,"29,130",4.09,4.09,0.00,0.00,0.00,19.97
2025.03.05,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,459.60",3,"26,623","8,874",14,0,0,15,"2,510",18.24,6.08,0.01,0.00,0.00,1.72
2025.03.05,판매,디렉시온 데일리 팔란티어 2배 롱 ETF,US25461A4452,"1,459.60",32,"1,505,840","47,057","1,503",43,0,0,"1,506,803","1,031.68",32.24,1.03,0.03,0.00,"1,032.34"
2025.03.05,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,459.60",167,"1,496,352","8,960","1,488",0,0,182,"8,976","1,025.1796",6.1388,1.02,0.00,0.00,6.15
2025.03.05,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,459.60",1,"8,960","8,960",0,0,0,183,29,6.1388,6.1388,0.00,0.00,0.00,0.02
2025.03.11,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,451.50",1,"9,723","9,723",0,0,0,184,"195,691",6.6988,6.6988,0.00,0.00,0.00,134.82
2025.03.12,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,457.90",26,"196,304","7,550",189,0,0,210,"195,271",134.6488,5.1788,0.13,0.00,0.00,133.94
2025.03.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.00",3,"19,340","6,446",14,0,0,213,"175,125",13.32,4.44,0.01,0.00,0.00,120.61
2025.03.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.00",18,"116,012","6,445",101,0,0,231,"59,023",79.8984,4.4388,0.07,0.00,0.00,40.65
2025.03.13,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.00",9,"58,920","6,546",58,0,0,240,58,40.5792,4.5088,0.04,0.00,0.00,0.04
2025.03.17,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,454.80",40,"275,760","6,894",261,0,0,280,"146,091",189.552,4.7388,0.18,0.00,0.00,100.42
2025.03.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,448.00",1,"7,383","7,383",0,0,0,281,"245,653",5.0988,5.0988,0.00,0.00,0.00,169.65
2025.03.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,448.00",9,"66,186","7,354",57,0,0,290,"179,421",45.7092,5.0788,0.04,0.00,0.00,123.91
2025.03.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,448.00",1,"7,354","7,354",0,0,0,291,"172,080",5.0788,5.0788,0.00,0.00,0.00,118.84
2025.03.18,구매,디파이언스 스트래티지 2배 롱 ETF,US88636J2539,"1,448.00",1,"35,396","35,396",28,0,0,1,"136,662",24.4452,24.4452,0.02,0.00,0.00,94.38
2025.03.18,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,448.00",3,"22,458","7,486",14,0,0,294,"114,189",15.51,5.17,0.01,0.00,0.00,78.86
2025.03.18,판매,디파이언스 스트래티지 2배 롱 ETF,US88636J2539,"1,448.00",1,"35,569","35,569",28,14,0,0,"149,708",24.5648,24.5648,0.02,0.01,0.00,103.39
2025.03.19,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,447.10",73,"616,927","8,451",607,14,"17,206",221,"599,099",426.32,5.84,0.42,0.01,11.89,414.00
2025.03.19,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,447.10",22,"186,598","8,481",173,14,0,199,"785,500",128.9464,5.8612,0.12,0.01,0.00,542.81
2025.03.19,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,447.10",1,"8,060","8,060",0,0,0,200,"4,109",5.57,5.57,0.00,0.00,0.00,2.84
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",26,"221,982","8,537",217,0,0,226,"11,908",152.8488,5.8788,0.15,0.00,0.00,8.20
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",1,"8,334","8,334",0,0,0,227,"3,587",5.7388,5.7388,0.00,0.00,0.00,2.47
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",22,"183,715","8,350",174,0,0,249,"580,832",126.50,5.75,0.12,0.00,0.00,399.94
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",2,"16,410","8,205",14,0,0,251,"564,407",11.30,5.65,0.01,0.00,0.00,388.63
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",5,"40,591","8,118",29,0,0,256,"523,786",27.95,5.59,0.02,0.00,0.00,360.66
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",3,"24,050","8,016",14,0,0,259,"499,721",16.56,5.52,0.01,0.00,0.00,344.09
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",6,"46,357","7,726",43,0,0,265,"453,320",31.92,5.32,0.03,0.00,0.00,312.14
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",1,"7,726","7,726",0,0,0,266,"445,594",5.32,5.32,0.00,0.00,0.00,306.82
2025.03.20,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,452.30",2,"15,859","7,929",14,0,0,268,"429,721",10.92,5.46,0.01,0.00,0.00,295.89
2025.03.21,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,459.20",51,"423,445","8,302",423,0,0,319,"4,319",290.19,5.69,0.29,0.00,0.00,2.96
2025.03.24,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.90",30,"271,575","9,052",264,14,0,289,"275,630",185.136,6.1712,0.18,0.01,0.00,187.90
2025.03.24,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.90",72,"647,557","8,993",645,14,0,217,"648,105",441.4464,6.1312,0.44,0.01,0.00,441.82
2025.03.24,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.90",108,"974,505","9,023",968,29,0,109,"984,539",664.3296,6.1512,0.66,0.02,0.00,671.17
2025.03.25,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.90",54,"476,764","8,828",469,0,0,163,"1,410,527",325.0152,6.0188,0.32,0.00,0.00,961.57
2025.03.25,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.90",155,"1,377,586","8,887","1,364",0,0,318,"31,582",939.114,6.0588,0.93,0.00,0.00,21.53
2025.03.26,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.60",318,"3,220,483","10,127","3,218",88,0,0,"3,219,026","2,191.4016",6.8912,2.19,0.06,0.00,"2,190.41"
2025.03.26,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.60",161,"1,613,650","10,022","1,601",0,0,161,"1,603,774","1,098.02",6.82,1.09,0.00,0.00,"1,091.30"
2025.03.26,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.60",81,"810,646","10,007",808,0,0,242,"792,320",551.61,6.81,0.55,0.00,0.00,539.14
2025.03.26,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.60",30,"299,357","9,978",293,0,0,272,"492,668",203.70,6.79,0.20,0.00,0.00,335.24
2025.03.26,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.60",30,"299,798","9,993",293,0,0,302,"192,576",204.00,6.80,0.20,0.00,0.00,131.04
2025.03.26,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,469.60",19,"192,385","10,125",191,0,0,321,0,130.91,6.89,0.13,0.00,0.00,0.00
2025.03.27,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,465.30",160,"1,674,240","10,464","1,670",43,0,161,"1,672,522","1,142.592",7.1412,1.14,0.03,0.00,"1,141.42"
2025.03.27,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,465.30",40,"418,560","10,464",410,14,0,121,"2,090,646",285.648,7.1412,0.28,0.01,0.00,"1,426.77"
2025.03.27,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,465.30",121,"1,271,250","10,506","1,260",29,0,0,"3,360,606",867.57,7.17,0.86,0.02,0.00,"2,293.46"
2025.03.28,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.80",19,"218,739","11,512",205,0,0,19,"649,748",149.1272,7.8488,0.14,0.00,0.00,442.97
2025.03.28,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.80",14,"161,176","11,512",146,0,0,33,"488,429",109.8832,7.8488,0.10,0.00,0.00,332.99
2025.03.28,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.80",11,"126,658","11,514",117,0,0,44,"361,654",86.35,7.85,0.08,0.00,0.00,246.56
2025.03.28,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.80",8,"92,115","11,514",88,0,0,52,"269,451",62.80,7.85,0.06,0.00,0.00,183.70
2025.03.28,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.80",22,"253,316","11,514",249,0,0,74,"15,885",172.70,7.85,0.17,0.00,0.00,10.83
2025.03.28,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.80",109,"1,255,067","11,514","1,246",0,0,183,"4,283",855.65,7.85,0.85,0.00,0.00,2.92
2025.03.28,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.80",108,"1,237,026","11,453","1,232",0,0,291,"11,089",843.3504,7.8088,0.84,0.00,0.00,7.56
2025.03.31,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,466.50",1,"10,703","10,703",0,0,0,292,"57,677",7.2988,7.2988,0.00,0.00,0.00,39.33
2025.04.01,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,470.60",1,"9,689","9,689",0,0,0,293,"101,030",6.5888,6.5888,0.00,0.00,0.00,68.70
2025.04.01,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,470.60",5,"48,088","9,617",44,0,0,298,"52,897",32.70,6.54,0.03,0.00,0.00,35.97
2025.04.02,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,471.70",5,"37,822","7,564",29,0,0,303,"22,369",25.70,5.14,0.02,0.00,0.00,15.20
2025.04.02,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,471.70",1,"7,577","7,577",0,0,0,304,"14,805",5.1488,5.1488,0.00,0.00,0.00,10.06
2025.04.02,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,471.70",1,"7,489","7,489",0,0,0,305,"7,329",5.0888,5.0888,0.00,0.00,0.00,4.98
2025.04.04,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,467.00",1,"8,757","8,757",0,0,0,306,"8,728",5.97,5.97,0.00,0.00,0.00,5.95
2025.04.04,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,467.00",1,"8,712","8,712",0,0,0,307,29,5.9388,5.9388,0.00,0.00,0.00,0.02
2025.04.14,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,450.80",80,"558,128","6,976",551,0,0,387,"13,971",384.704,4.8088,0.38,0.00,0.00,9.63
2025.04.14,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,450.80",2,"13,956","6,978",0,0,0,389,14,9.62,4.81,0.00,0.00,0.00,0.01
2025.04.16,구매,디파이언스 스트래티지 2배 롱 ETF,US88636J2539,"1,423.30",1,"36,963","36,963",28,0,0,1,"7,756",25.97,25.97,0.02,0.00,0.00,5.45
2025.04.16,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,423.30",1,"7,755","7,755",0,0,0,390,14,5.4488,5.4488,0.00,0.00,0.00,0.01
2025.04.17,판매,디파이언스 스트래티지 2배 롱 ETF,US88636J2539,"1,427.40",1,"39,296","39,296",28,14,0,0,"39,267",27.53,27.53,0.02,0.01,0.00,27.51
2025.04.17,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,427.40",1,"8,121","8,121",0,0,0,391,"31,145",5.69,5.69,0.00,0.00,0.00,21.82
2025.04.23,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,422.60",3,"26,796","8,932",14,0,0,394,"26,090",18.8364,6.2788,0.01,0.00,0.00,18.34
2025.04.24,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.60",2,"17,429","8,714",14,0,0,396,"10,385",12.2176,6.1088,0.01,0.00,0.00,7.28
2025.04.24,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.60",1,"8,700","8,700",0,0,0,397,"1,697",6.0988,6.0988,0.00,0.00,0.00,1.19
2025.04.25,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,430.20",4,"42,054","10,513",28,14,0,393,"43,706",29.4048,7.3512,0.02,0.01,0.00,30.56
2025.04.29,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,439.30",20,"224,818","11,240",215,14,0,373,"224,919",156.20,7.81,0.15,0.01,0.00,156.27
2025.04.29,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,439.30",4,"44,855","11,213",43,14,0,369,"48,777",31.1648,7.7912,0.03,0.01,0.00,33.89
2025.04.29,판매,비트 오리진(KYG216211345),US74349Y7040,"1,439.30",20,"4,859",242,0,14,0,0,"5,037",3.329972,43.198703,0.00,0.00,0.00,0.18
2025.04.30,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,438.50",9,"102,665","11,407",100,14,0,360,"192,039",71.37,7.93,0.07,0.01,0.00,133.50
2025.04.30,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,438.50",3,"70,601","23,533",57,0,0,3,"55,051",49.08,16.36,0.04,0.00,0.00,38.27
2025.04.30,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,438.50",12,"286,721","23,893",273,0,0,15,"57,985",199.32,16.61,0.19,0.00,0.00,40.31
2025.05.01,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,438.50",5,"56,604","11,320",43,14,0,355,"78,671",39.35,7.87,0.03,0.01,0.00,54.69
2025.05.01,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,438.50",3,"34,011","11,337",28,14,0,352,"86,338",23.6436,7.8812,0.02,0.01,0.00,60.02
2025.05.02,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"22,430","22,430",14,0,0,16,"11,358",15.72,15.72,0.01,0.00,0.00,7.96
2025.05.02,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",1,"11,700","11,700",0,14,0,351,"23,044",8.20,8.20,0.00,0.01,0.00,16.15
2025.05.02,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"22,430","22,430",14,0,0,17,599,15.72,15.72,0.01,0.00,0.00,0.42
2025.05.02,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"22,373","22,373",14,0,0,18,"67,235",15.68,15.68,0.01,0.00,0.00,47.12
2025.05.02,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"22,388","22,388",14,0,0,19,"44,833",15.69,15.69,0.01,0.00,0.00,31.42
2025.05.02,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"22,388","22,388",14,0,0,20,"22,430",15.69,15.69,0.01,0.00,0.00,15.72
2025.05.02,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"22,388","22,388",14,0,0,21,28,15.69,15.69,0.01,0.00,0.00,0.02
2025.05.02,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",2,"23,889","11,944",14,14,0,349,"23,886",16.7424,8.3712,0.01,0.01,0.00,16.74
2025.05.02,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"22,188","22,188",14,0,0,22,"1,683",15.55,15.55,0.01,0.00,0.00,1.18
2025.05.05,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",10,"121,714","12,171",114,14,0,339,"123,269",85.30,8.53,0.08,0.01,0.00,86.39
2025.05.05,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",3,"36,514","12,171",28,14,0,336,"159,741",25.59,8.53,0.02,0.01,0.00,111.95
2025.05.05,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",3,"36,562","12,187",28,14,0,333,"196,255",25.6236,8.5412,0.02,0.01,0.00,137.54
2025.05.05,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",11,"260,708","23,700",256,0,0,33,"7,291",182.71,16.61,0.18,0.00,0.00,5.11
2025.05.05,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",6,"142,804","23,800",142,0,0,39,"8,704",100.08,16.68,0.10,0.00,0.00,6.10
2025.05.06,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",3,"36,129","12,043",28,14,0,330,"49,627",25.32,8.44,0.02,0.01,0.00,34.78
2025.05.06,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",3,"36,171","12,057",28,14,0,327,"85,756",25.35,8.45,0.02,0.01,0.00,60.10
2025.05.06,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,426.90",1,"25,627","25,627",14,0,0,1,"60,115",17.96,17.96,0.01,0.00,0.00,42.13
2025.05.06,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,426.90",1,"25,584","25,584",14,0,0,2,"34,516",17.93,17.93,0.01,0.00,0.00,24.19
2025.05.06,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"20,554","20,554",14,0,0,40,"13,955",14.405,14.405,0.01,0.00,0.00,9.78
2025.05.06,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",2,"24,514","12,257",14,14,0,325,"38,440",17.18,8.59,0.01,0.01,0.00,26.94
2025.05.06,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",3,"36,861","12,287",28,14,0,322,"75,254",25.8336,8.6112,0.02,0.01,0.00,52.74
2025.05.06,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"20,618","20,618",14,0,0,41,"54,621",14.45,14.45,0.01,0.00,0.00,38.28
2025.05.06,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,426.90",1,"25,627","25,627",14,0,0,3,"28,980",17.96,17.96,0.01,0.00,0.00,20.31
2025.05.06,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,426.90",1,"25,627","25,627",14,0,0,4,"3,338",17.96,17.96,0.01,0.00,0.00,2.34
2025.05.06,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.90",3,"36,814","12,271",28,14,0,319,"40,110",25.80,8.60,0.02,0.01,0.00,28.11
2025.05.06,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.90",1,"20,247","20,247",14,0,0,42,"19,848",14.19,14.19,0.01,0.00,0.00,13.91
2025.05.07,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.60",2,"23,710","11,855",14,14,0,317,"43,525",16.62,8.31,0.01,0.01,0.00,30.51
2025.05.07,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.60",1,"20,685","20,685",14,0,0,43,"22,825",14.50,14.50,0.01,0.00,0.00,16.00
2025.05.07,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.60",5,"59,275","11,855",57,14,0,312,"82,029",41.55,8.31,0.04,0.01,0.00,57.50
2025.05.07,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.60",1,"20,685","20,685",14,0,0,44,"61,329",14.50,14.50,0.01,0.00,0.00,42.99
2025.05.07,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.60",1,"20,685","20,685",14,0,0,45,"40,629",14.50,14.50,0.01,0.00,0.00,28.48
2025.05.07,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.60",1,"20,600","20,600",14,0,0,46,"20,015",14.44,14.44,0.01,0.00,0.00,14.03
2025.05.07,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,426.60",1,"11,856","11,856",0,14,0,311,"31,855",8.3112,8.3112,0.00,0.01,0.00,22.33
2025.05.07,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,426.60",1,"20,609","20,609",14,0,0,47,"11,241",14.4464,14.4464,0.01,0.00,0.00,7.88
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",1,"11,600","11,600",0,13,0,310,"22,570",8.3212,8.3212,0.00,0.01,0.00,16.19
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",1,"11,572","11,572",0,13,0,309,"34,127",8.3012,8.3012,0.00,0.01,0.00,24.48
2025.05.08,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,394.10",1,"17,509","17,509",13,0,0,1,"16,603",12.56,12.56,0.01,0.00,0.00,11.91
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",1,"11,670","11,670",0,13,0,308,"28,258",8.3712,8.3712,0.00,0.01,0.00,20.27
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",1,"11,670","11,670",0,13,0,307,"39,913",8.3712,8.3712,0.00,0.01,0.00,28.63
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",1,"11,670","11,670",0,13,0,306,"51,567",8.3712,8.3712,0.00,0.01,0.00,36.99
2025.05.08,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,394.10",1,"23,875","23,875",13,0,0,5,"27,686",17.1264,17.1264,0.01,0.00,0.00,19.86
2025.05.08,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,394.10",1,"23,875","23,875",13,0,0,6,"3,805",17.1264,17.1264,0.01,0.00,0.00,2.73
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",4,"46,346","11,586",41,13,0,302,"50,090",33.2448,8.3112,0.03,0.01,0.00,35.93
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",1,"11,572","11,572",0,13,0,301,"61,647",8.3012,8.3012,0.00,0.01,0.00,44.22
2025.05.08,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,394.10",2,"47,594","23,797",41,0,0,8,"13,982",34.14,17.07,0.03,0.00,0.00,10.03
2025.05.08,판매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,394.10",1,"17,649","17,649",13,13,0,0,"31,604",12.66,12.66,0.01,0.01,0.00,22.67
2025.05.08,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,394.10",1,"23,853","23,853",13,0,0,9,"7,737",17.11,17.11,0.01,0.00,0.00,5.55
