ticker,strategy,target,stop,hold,unit_mul,max_pyr,n,pnl,wr,avg,avg_layers
TQQQ,qqq_strong_macd,30,-20,30,1.0,1,20,168224,55.0,0.84,1.0
TSLL,btc2_qqq_strong_vol,40,-20,30,1.0,1,11,163044,45.5,1.48,1.0
TSLL,rsi_accel_btc2_vol,50,-25,45,2.0,1,5,156036,60.0,1.56,1.0
TSLL,bb_macd_adx_btc2,40,-20,30,1.0,1,17,137953,35.3,0.81,1.0
BITX,di_cross_surge_btc2,50,-25,45,2.0,3,17,136953,47.1,-1.17,2.12
BITX,rsi_accel_btc2_vol,25,-20,30,1.0,1,14,126611,50.0,0.91,1.0
BITX,rsi_accel_btc2_vol,30,-20,30,1.0,1,14,126611,50.0,0.91,1.0
TSLL,btc2_qqq_strong_vol,30,-20,30,2.0,1,11,126372,45.5,0.57,1.0
BITX,triple_regime_all,80,-25,90,1.0,1,10,121534,30.0,1.22,1.0
TQQQ,qqq_strong_macd,25,-20,30,1.0,1,20,106781,55.0,0.53,1.0
TSLL,triple_regime_all,40,-20,30,1.0,1,18,103939,38.9,0.58,1.0
TSLL,rsi_accel_btc2_vol,40,-20,30,2.0,3,6,99171,50.0,3.97,1.83
TSLL,di_cross_surge_btc2,40,-20,30,2.0,3,17,98242,41.2,-3.37,1.59
TQQQ,triple_regime_strong,40,-20,30,1.0,1,17,89752,64.7,0.53,1.0
TQQQ,triple_regime_strong,30,-20,30,1.0,1,17,89752,64.7,0.53,1.0
TQQQ,triple_regime_strong,25,-20,30,1.0,1,17,89752,64.7,0.53,1.0
BITX,vix_falling_btc2,60,-25,60,1.0,1,16,86036,37.5,0.54,1.0
TSLL,mstr5_btc2_qqq,30,-20,30,2.0,1,17,82258,47.1,0.24,1.0
SOXL,btc2_qqq_strong_vol,60,-25,60,1.0,1,6,79944,50.0,1.33,1.0
TSLL,rsi_accel_btc2_vol,50,-25,45,1.0,1,5,78018,60.0,1.56,1.0
TSLL,btc2_qqq_strong_vol,30,-20,30,1.0,1,11,63186,45.5,0.57,1.0
TSLL,di_cross_surge_btc2,60,-25,60,1.0,1,16,61433,31.2,0.38,1.0
SOXL,rsi_accel_btc2_vol,80,-25,90,3.0,3,3,56021,33.3,-10.09,1.67
SOXL,mstr5_btc2_qqq,50,-25,45,3.0,1,12,45344,50.0,0.13,1.0
SOXL,rsi_accel_btc2_vol,40,-20,30,2.0,3,5,43308,60.0,-0.15,1.4
TSLL,mstr5_btc2_qqq,30,-20,30,1.0,1,17,41129,47.1,0.24,1.0
SOXL,rsi_accel_btc2_vol,80,-25,90,2.0,3,3,37347,33.3,-10.09,1.67
SOXL,mstr5_btc2_qqq,50,-25,45,2.0,1,12,30230,50.0,0.13,1.0
BITX,triple_regime_strong,50,-25,45,3.0,3,15,28191,40.0,-3.04,1.87
TQQQ,triple_regime_strong,40,-20,30,2.0,3,17,26436,52.9,-1.2,1.47
BITX,triple_regime_strong,50,-25,45,2.0,3,15,18794,40.0,-3.04,1.87
SOXL,mstr5_btc2_qqq,50,-25,45,1.0,1,12,15115,50.0,0.13,1.0
TSLL,bo10_btc2_qqq,30,-20,30,2.0,1,11,6742,36.4,0.03,1.0
TSLL,di_cross_surge_btc2,80,-25,90,1.0,1,12,6283,33.3,0.05,1.0
TSLL,bo10_btc2_qqq,30,-20,30,1.0,1,11,3371,36.4,0.03,1.0
BITX,bb_macd_adx_btc2,50,-25,45,2.0,3,15,-26510,33.3,-5.13,2.2
BITX,bb_macd_adx_btc2,50,-25,45,3.0,3,15,-39766,33.3,-5.13,2.2
TSLL,ma_aligned_btc2_vol,60,-25,60,1.0,1,7,-57011,42.9,-0.82,1.0
BITX,rsi7_80_btc2,25,-20,30,1.0,1,18,-72202,44.4,-0.4,1.0
SOXL,ma_aligned_btc2_vol,60,-25,60,1.0,1,6,-78070,50.0,-1.3,1.0
CONL,bo10_btc2_qqq,50,-25,45,2.0,3,9,-101205,33.3,1.13,1.78
SOXL,rsi_accel_btc2_vol,60,-25,60,1.0,1,4,-119951,50.0,-3.0,1.0
CONL,bo10_btc2_qqq,50,-25,45,3.0,3,9,-151808,33.3,1.13,1.78
TSLL,bb_macd_adx_btc2,25,-20,30,1.0,1,19,-152941,42.1,-0.81,1.0
SOXL,btc2_qqq_strong_vol,80,-25,90,1.0,1,6,-156991,33.3,-2.62,1.0
TSLL,ma_aligned_btc2_vol,80,-25,90,1.0,1,7,-161878,28.6,-2.31,1.0
TSLL,ma_aligned_btc2_vol,60,-25,60,3.0,1,7,-171033,42.9,-0.82,1.0
SOXL,mstr5_btc2_qqq,50,-25,45,2.0,3,12,-209837,41.7,-4.55,1.92
TSLL,bb_macd_adx_btc2,30,-20,30,1.0,1,17,-213406,41.2,-1.26,1.0
BITX,rsi_accel_btc2_vol,50,-25,45,1.0,1,12,-231132,33.3,-1.93,1.0
TSLL,triple_regime_strong,60,-25,60,1.0,1,16,-234174,31.2,-1.47,1.0
SOXL,ma_aligned_btc2_vol,60,-25,60,3.0,1,6,-234211,50.0,-1.3,1.0
TSLL,triple_regime_all,25,-20,30,1.0,1,19,-256300,42.1,-1.35,1.0
TSLL,btc2_qqq_strong_vol,25,-20,30,1.0,1,11,-257156,45.5,-2.34,1.0
BITX,bo10_btc2_qqq,30,-20,30,1.0,1,16,-257917,37.5,-1.61,1.0
BITX,bo10_btc2_qqq,80,-25,90,1.0,1,11,-262341,27.3,-2.39,1.0
BITX,mstr5_btc2_qqq,60,-25,60,1.0,1,13,-309087,38.5,-2.38,1.0
SOXL,mstr5_btc2_qqq,50,-25,45,3.0,3,12,-314756,41.7,-4.55,1.92
BITX,triple_regime_all,60,-25,60,1.0,1,13,-330724,38.5,-2.55,1.0
TSLL,ma_aligned_btc2_vol,40,-20,30,1.0,1,9,-355204,33.3,-3.95,1.0
SOXL,rsi_accel_btc2_vol,60,-25,60,3.0,1,4,-359853,50.0,-3.0,1.0
BITX,rsi7_80_btc2,60,-25,60,1.0,1,14,-376516,28.6,-2.69,1.0
TSLL,hh_hl_rsi_btc,25,-20,30,1.0,1,20,-395009,40.0,-1.98,1.0
TSLL,hh_hl_rsi_btc,30,-20,30,1.0,1,18,-422940,38.9,-2.35,1.0
TSLL,bb_macd_adx_btc2,30,-20,30,2.0,1,17,-426812,41.2,-1.26,1.0
TSLL,ma_aligned_btc2_vol,30,-20,30,1.0,1,9,-455063,33.3,-5.06,1.0
BITX,rsi_accel_btc2_vol,50,-25,45,2.0,1,12,-462265,33.3,-1.93,1.0
BITX,bo10_btc2_qqq,60,-25,60,1.0,1,12,-473649,33.3,-3.95,1.0
TSLL,ma_aligned_btc2_vol,50,-25,45,1.0,1,9,-511011,22.2,-5.68,1.0
BITX,bo10_btc2_qqq,30,-20,30,2.0,1,16,-515835,37.5,-1.61,1.0
BITX,bo10_btc2_qqq,25,-20,30,1.0,1,16,-527871,37.5,-3.3,1.0
CONL,bo10_btc2_qqq,25,-20,30,1.0,1,11,-531657,36.4,-4.84,1.0
BITX,rsi7_80_btc2,50,-25,45,1.0,1,14,-560830,35.7,-4.01,1.0
TSLL,ma_aligned_btc2_vol,25,-20,30,1.0,1,9,-569433,33.3,-6.33,1.0
TSLL,di_cross_surge_btc2,25,-20,30,1.0,1,19,-570889,47.4,-3.01,1.0
SOXL,mstr5_btc2_qqq,40,-20,30,2.0,3,15,-571011,40.0,-3.11,1.87
TSLL,btc2_qqq_strong_vol,40,-20,30,2.0,3,10,-590288,40.0,-2.02,1.4
BITX,bo10_btc2_qqq,40,-20,30,1.0,1,15,-596912,33.3,-3.98,1.0
BITX,mstr5_btc2_qqq,50,-25,45,1.0,1,13,-614632,46.2,-4.73,1.0
TSLL,triple_regime_all,30,-20,30,1.0,1,18,-639639,38.9,-3.56,1.0
BITX,triple_regime_all,50,-25,45,1.0,1,13,-644675,38.5,-4.96,1.0
BITX,rsi_accel_btc2_vol,50,-25,45,3.0,1,12,-693397,33.3,-1.93,1.0
TSLL,triple_regime_strong,60,-25,60,3.0,1,16,-702521,31.2,-1.47,1.0
TSLL,ma_aligned_btc2_vol,40,-20,30,2.0,1,9,-710409,33.3,-3.95,1.0
CONL,bo10_btc2_qqq,40,-20,30,1.0,1,10,-726509,30.0,-7.27,1.0
TSLL,di_cross_surge_btc2,40,-20,30,1.0,1,19,-732828,36.8,-3.86,1.0
TSLL,di_cross_surge_btc2,30,-20,30,1.0,1,19,-735458,42.1,-3.87,1.0
TSLL,triple_regime_strong,50,-25,45,1.0,1,16,-820272,37.5,-5.13,1.0
TSLL,hh_hl_rsi_btc,30,-20,30,2.0,1,18,-845880,38.9,-2.35,1.0
TSLL,rsi_accel_btc2_vol,50,-25,45,2.0,3,5,-864120,40.0,-6.99,2.4
TSLL,ma_aligned_btc2_vol,30,-20,30,2.0,1,9,-910125,33.3,-5.06,1.0
CONL,bo10_btc2_qqq,30,-20,30,1.0,1,10,-926979,30.0,-9.28,1.0
BITX,mstr5_btc2_qqq,60,-25,60,3.0,1,13,-927260,38.5,-2.38,1.0
TSLL,ma_aligned_btc2_vol,80,-25,90,2.0,3,7,-980078,28.6,-5.01,1.57
BITX,triple_regime_all,60,-25,60,3.0,1,13,-992173,38.5,-2.55,1.0
TSLL,triple_regime_strong,25,-20,30,1.0,1,21,-998846,38.1,-4.76,1.0
TSLL,ma_aligned_btc2_vol,50,-25,45,2.0,1,9,-1022023,22.2,-5.68,1.0
TSLL,ma_aligned_btc2_vol,40,-20,30,3.0,1,9,-1065613,33.3,-3.95,1.0
BITX,rsi7_80_btc2,50,-25,45,2.0,1,14,-1121661,35.7,-4.01,1.0
BITX,rsi7_80_btc2,60,-25,60,3.0,1,14,-1129548,28.6,-2.69,1.0
BITX,bo10_btc2_qqq,40,-20,30,2.0,1,15,-1193823,33.3,-3.98,1.0
BITX,mstr5_btc2_qqq,50,-25,45,2.0,1,13,-1229264,46.2,-4.73,1.0
TSLL,triple_regime_all,30,-20,30,2.0,1,18,-1279278,38.9,-3.56,1.0
BITX,bo10_btc2_qqq,50,-25,45,1.0,1,13,-1280598,38.5,-9.86,1.0
BITX,triple_regime_all,50,-25,45,2.0,1,13,-1289350,38.5,-4.96,1.0
TSLL,rsi_accel_btc2_vol,50,-25,45,3.0,3,5,-1296181,40.0,-6.99,2.4
TSLL,ma_aligned_btc2_vol,50,-25,45,2.0,3,8,-1368315,25.0,-7.86,1.5
TSLL,ma_aligned_btc2_vol,40,-20,30,2.0,3,8,-1397605,25.0,-9.05,1.5
BITX,bo10_btc2_qqq,60,-25,60,3.0,1,12,-1420946,33.3,-3.95,1.0
TSLL,triple_regime_strong,30,-20,30,1.0,1,21,-1426946,33.3,-6.8,1.0
CONL,bo10_btc2_qqq,40,-20,30,2.0,1,10,-1453019,30.0,-7.27,1.0
TSLL,di_cross_surge_btc2,40,-20,30,2.0,1,19,-1465655,36.8,-3.86,1.0
TSLL,ma_aligned_btc2_vol,80,-25,90,3.0,3,7,-1470117,28.6,-5.01,1.57
TSLL,di_cross_surge_btc2,30,-20,30,2.0,1,19,-1470916,42.1,-3.87,1.0
TSLL,triple_regime_strong,40,-20,30,1.0,1,20,-1517117,30.0,-7.59,1.0
TSLL,ma_aligned_btc2_vol,50,-25,45,3.0,1,9,-1533034,22.2,-5.68,1.0
TSLL,triple_regime_strong,50,-25,45,2.0,1,16,-1640544,37.5,-5.13,1.0
BITX,rsi7_80_btc2,50,-25,45,3.0,1,14,-1682491,35.7,-4.01,1.0
CONL,mstr5_btc2_qqq,50,-25,45,2.0,3,15,-1753521,33.3,-4.06,1.93
BITX,bo10_btc2_qqq,40,-20,30,3.0,1,15,-1790735,33.3,-3.98,1.0
BITX,mstr5_btc2_qqq,50,-25,45,3.0,1,13,-1843896,46.2,-4.73,1.0
CONL,bo10_btc2_qqq,30,-20,30,2.0,1,10,-1853959,30.0,-9.28,1.0
TSLL,bo10_btc2_qqq,40,-20,30,2.0,3,9,-1908942,33.3,-4.01,1.78
BITX,bo10_btc2_qqq,40,-20,30,2.0,3,15,-1909515,26.7,-5.96,1.47
BITX,triple_regime_all,50,-25,45,3.0,1,13,-1934025,38.5,-4.96,1.0
TSLL,ma_aligned_btc2_vol,50,-25,45,3.0,3,8,-2052472,25.0,-7.86,1.5
CONL,bo10_btc2_qqq,80,-25,90,2.0,3,9,-2161418,22.2,-3.78,1.78
CONL,bo10_btc2_qqq,40,-20,30,3.0,1,10,-2179528,30.0,-7.27,1.0
TSLL,di_cross_surge_btc2,40,-20,30,3.0,1,19,-2198483,36.8,-3.86,1.0
BITX,mstr5_btc2_qqq,50,-25,45,2.0,3,13,-2350571,38.5,-9.24,2.31
TSLL,triple_regime_strong,50,-25,45,3.0,1,16,-2460815,37.5,-5.13,1.0
BITX,bo10_btc2_qqq,50,-25,45,2.0,1,13,-2561196,38.5,-9.86,1.0
CONL,mstr5_btc2_qqq,50,-25,45,3.0,3,15,-2630282,33.3,-4.06,1.93
TSLL,triple_regime_strong,30,-20,30,2.0,1,21,-2853891,33.3,-6.8,1.0
TSLL,triple_regime_strong,40,-20,30,2.0,1,20,-3034234,30.0,-7.59,1.0
BITX,triple_regime_all,50,-25,45,2.0,3,13,-3086890,30.8,-10.18,2.38
TSLL,triple_regime_strong,40,-20,30,2.0,3,20,-3190836,30.0,-9.78,1.6
CONL,bo10_btc2_qqq,80,-25,90,3.0,3,9,-3242127,22.2,-3.78,1.78
BITX,mstr5_btc2_qqq,50,-25,45,3.0,3,13,-3525857,38.5,-9.24,2.31
BITX,bo10_btc2_qqq,50,-25,45,2.0,3,13,-3746251,23.1,-13.08,1.69
BITX,bo10_btc2_qqq,50,-25,45,3.0,1,13,-3841794,38.5,-9.86,1.0
CONL,bo10_btc2_qqq,40,-20,30,2.0,3,11,-4158702,18.2,-13.86,1.55
TSLL,triple_regime_strong,40,-20,30,3.0,1,20,-4551350,30.0,-7.59,1.0
BITX,triple_regime_all,50,-25,45,3.0,3,13,-4630334,30.8,-10.18,2.38
BITX,bo10_btc2_qqq,50,-25,45,3.0,3,13,-5619376,23.1,-13.08,1.69
