ticker,strategy,target,stop,hold,unit_mul,n,pnl,wr,avg
CONL,vcp_breakout_vol,30,-20,30,1.0,5,661397,60.0,13.24
IREN,vcp_breakout_vol,30,-20,30,2.0,6,661231,50.0,5.52
IREN,vcp_breakout_vol,30,-20,45,2.0,6,661231,50.0,5.52
NVDL,gap_up_btc2,30,-20,45,1.0,22,660537,45.5,3.01
CONL,hammer_btc2,40,-20,45,2.0,4,659922,50.0,8.26
AMDL,inside_bar_bo_btc1,20,-20,30,1.0,4,659764,75.0,16.51
AMDL,nr5_bo_btc2,60,-25,60,1.0,8,659690,50.0,8.25
IREN,inside_bar_bo_btc2,50,-25,45,1.0,4,658908,75.0,16.49
MSTU,hh_hl_ma_btc2,40,-20,30,1.0,12,657928,33.3,5.49
NVDL,ma20_pull_btc2,40,-20,30,1.0,11,657408,72.7,5.98
NVDL,gap_up3_vol_btc,30,-20,45,1.0,11,657336,54.5,5.98
AMDL,vcp_squeeze_bo,40,-20,30,1.0,9,656586,44.4,7.3
AMDL,gap_up3_btc1,30,-15,20,1.0,21,656271,42.9,3.13
IREN,engulf_vol_btc,50,-20,45,1.0,5,655106,60.0,13.12
NVDL,ma20_pull_btc2,20,-20,30,3.0,11,654927,72.7,1.99
AMDL,vcp_breakout_btc1,30,-15,20,1.0,7,654117,57.1,9.35
AMDL,vcp_breakout_btc2,30,-15,20,1.0,7,654117,57.1,9.35
CONL,inside_bar_bo_btc2,30,-20,30,1.0,6,653946,66.7,10.91
AMDL,gap_up_btc2,20,-20,30,2.0,19,653709,42.1,1.72
CONL,inside_bar_bo_btc2,20,-20,30,1.0,7,653680,71.4,9.35
CONL,inside_bar_bo_btc1,40,-20,30,2.0,8,651773,50.0,4.08
IREN,vcp_breakout_vol,20,-20,30,1.0,6,650261,66.7,10.85
MSTU,inside_bar_bo_btc1,30,-15,20,2.0,4,648712,50.0,8.12
PTIR,nr5_bo_btc1_rsi,40,-20,30,1.0,4,648694,100.0,16.23
PTIR,gap_up3_vol_btc,30,-20,30,1.0,5,647254,60.0,12.96
IREN,inside_bar_bo_btc2,30,-20,45,1.0,4,646854,75.0,16.19
IREN,break_52w_btc2,25,-20,30,1.0,3,646222,66.7,21.56
IREN,inside_bar_bo_btc2,20,-15,20,2.0,4,645890,75.0,8.08
NVDL,doji_escape_btc2,50,-25,45,1.0,3,645306,66.7,21.53
NVDL,doji_escape_btc2,50,-20,45,1.0,3,645306,66.7,21.53
IREN,break_52w_vol_btc,20,-15,20,3.0,3,645042,66.7,7.17
AMDL,gap_up_btc2,30,-15,20,1.0,21,644712,42.9,3.07
AMDL,gap_hh_hl_btc2,40,-20,30,1.0,11,644146,54.5,5.86
IREN,break_52w_btc2,15,-20,30,1.0,4,644118,75.0,16.12
AMDL,gap_hh_hl_btc2,25,-15,20,1.0,14,644004,42.9,4.6
NVDL,nr5_bo_btc1_rsi,40,-20,45,1.0,6,642958,50.0,10.73
CONL,hh_hl_rsi_btc,25,-15,20,1.0,34,640570,44.1,1.89
CONL,vcp_breakout_btc2,50,-25,45,2.0,9,639645,33.3,3.56
IREN,near_52w_btc2,25,-20,30,1.0,4,636959,50.0,15.94
IREN,near_52w_btc2,30,-20,30,1.0,4,636959,50.0,15.94
IREN,engulf_btc2,15,-20,30,1.0,10,635192,60.0,6.36
AMDL,vcp_squeeze_bo,25,-15,20,2.0,11,634898,45.5,2.89
NVDL,hammer_btc2,30,-15,20,1.0,4,634448,100.0,15.88
NVDL,vcp_breakout_btc1,15,-20,30,3.0,13,631985,53.8,1.62
PTIR,hammer_btc2,30,-15,20,1.0,5,630941,80.0,12.63
CONL,hammer_btc2,25,-20,30,1.0,4,630890,75.0,15.79
CONL,hammer_btc2,25,-15,20,1.0,4,630890,75.0,15.79
IREN,engulf_vol_btc,50,-25,45,1.0,5,630259,60.0,12.62
CONL,inside_bar_rsi_vol,20,-20,30,1.0,8,630070,62.5,7.88
MSTU,doji_escape_btc_rsi,40,-20,45,2.0,3,629684,66.7,10.51
PTIR,inside_bar_bo_btc1,25,-20,30,3.0,3,628573,66.7,6.99
CONL,vcp_breakout_vol,40,-20,30,3.0,5,627879,40.0,4.19
CONL,vcp_breakout_vol,40,-20,45,3.0,5,627879,40.0,4.19
IREN,inside_bar_bo_btc1,20,-20,30,1.0,5,627792,60.0,12.57
IREN,engulf_vol_btc,20,-15,20,1.0,5,625576,80.0,12.52
NVDL,engulf_btc2,20,-15,20,2.0,4,625130,75.0,7.82
CONL,nr5_bo_btc1_rsi,15,-20,30,1.0,5,624931,80.0,12.51
AMDL,inside_bar_bo_btc1,30,-15,20,1.0,4,624274,75.0,15.62
CONL,ma20_pull_btc2,30,-15,20,2.0,11,623821,45.5,2.84
CONL,nr5_bo_btc2,20,-20,30,3.0,7,623613,57.1,2.97
IREN,inside_bar_bo_btc1,30,-20,30,3.0,5,622762,40.0,4.16
NVDL,doji_escape_btc_rsi,30,-20,45,1.0,3,621799,66.7,20.75
IREN,gap_up_btc2,20,-15,20,1.0,33,621046,45.5,1.88
AMDL,ma10_pull_vol,30,-20,30,1.0,5,619718,60.0,12.41
CONL,inside_bar_rsi_vol,50,-20,45,2.0,6,618889,33.3,5.16
AMDL,ma10_pull_vol,25,-15,20,1.0,5,616786,60.0,12.35
IREN,near_52w_btc2,50,-20,45,1.0,3,615581,66.7,20.54
MSTU,hh_hl_ma_btc2,25,-15,20,2.0,16,615569,43.8,1.93
MSTU,gap_up3_btc1,20,-15,20,3.0,29,614895,48.3,0.71
NVDL,hammer_btc2,15,-20,30,1.0,5,613973,80.0,12.29
MSTU,hammer_btc2,20,-20,30,2.0,4,613606,50.0,7.68
MSTU,hammer_btc2,15,-20,30,2.0,4,613606,50.0,7.68
IREN,hammer_btc2,20,-20,30,1.0,5,611399,80.0,12.24
NVDL,ma10_pull_btc2,30,-15,20,1.0,16,610196,50.0,3.82
CONL,vcp_breakout_btc1,50,-20,45,2.0,10,609722,30.0,3.05
IREN,vcp_engulf_btc2,20,-15,20,1.0,6,609388,66.7,10.17
MSTU,vcp_squeeze_bo,20,-20,30,1.0,6,608582,50.0,10.15
NVDL,nr5_bo_btc1_rsi,30,-20,30,1.0,7,608472,57.1,8.7
MSTU,hh_hl_ma_btc2,50,-20,45,2.0,13,608370,30.8,2.34
MSTU,engulf_btc2,20,-20,30,3.0,4,607245,50.0,5.07
IREN,inside_bar_rsi_vol,20,-20,30,1.0,7,607146,57.1,8.68
NVDL,nr5_bo_btc2,20,-15,20,1.0,7,606470,71.4,8.67
NVDL,ma10_pull_btc2,40,-20,30,1.0,13,605378,53.8,4.66
CONL,hammer_btc2,40,-20,30,1.0,4,605052,75.0,15.14
PTIR,nr5_bo_btc1_rsi,25,-20,30,1.0,4,604845,100.0,15.14
AMDL,hh_hl_ma_btc2,25,-15,20,1.0,15,604836,40.0,4.04
AMDL,inside_bar_rsi_vol,15,-20,30,1.0,3,604687,100.0,20.18
IREN,inside_bar_bo_btc2,20,-20,30,2.0,4,604216,50.0,7.56
MSTU,hammer_btc2,25,-15,20,1.0,4,603440,50.0,15.1
NVDL,nr5_bo_btc1_rsi,20,-15,20,1.0,7,603158,71.4,8.63
AMDL,gap_up3_btc1,50,-20,45,3.0,14,602898,35.7,1.44
NVDL,ma10_pull_btc2,20,-15,20,3.0,16,600220,50.0,1.25
IREN,vcp_breakout_vol,25,-15,20,2.0,6,600174,50.0,5.01
MSTU,doji_escape_btc_rsi,40,-20,30,1.0,3,599639,66.7,20.01
IREN,doji_escape_btc2,30,-15,20,1.0,4,598499,75.0,14.98
IREN,doji_escape_btc2,25,-15,20,1.0,4,598499,75.0,14.98
AMDL,vcp_breakout_btc1,40,-20,45,1.0,7,597892,42.9,8.55
AMDL,vcp_breakout_btc2,40,-20,45,1.0,7,597892,42.9,8.55
NVDL,doji_escape_btc2,40,-20,45,1.0,3,597835,66.7,19.95
IREN,vcp_breakout_vol,25,-20,30,2.0,6,596296,50.0,4.97
CONL,vcp_breakout_btc2,40,-20,45,2.0,9,596097,33.3,3.31
CONL,vcp_breakout_btc2,40,-20,30,2.0,9,596097,33.3,3.31
MSTU,bounce_btc1_rsi,25,-20,30,3.0,12,594716,41.7,1.65
NVDL,ma10_pull_btc2,60,-25,60,1.0,8,593622,62.5,7.43
NVDL,hammer_btc2,20,-20,30,1.0,4,592890,75.0,14.84
MSTU,vcp_squeeze_bo,25,-15,20,2.0,7,592054,42.9,4.23
IREN,doji_escape_btc2,20,-20,30,1.0,4,590978,75.0,14.79
AMDL,bounce_btc2,40,-20,45,1.0,10,590138,40.0,5.91
AMDL,vcp_breakout_btc1,25,-15,20,1.0,7,588890,57.1,8.42
AMDL,vcp_breakout_btc2,25,-15,20,1.0,7,588890,57.1,8.42
CONL,inside_bar_rsi_vol,25,-20,30,1.0,7,588799,57.1,8.42
AMDL,inside_bar_bo_btc1,30,-20,30,1.0,4,587738,50.0,14.71
CONL,inside_bar_bo_btc1,40,-20,45,1.0,7,587404,42.9,8.4
AMDL,bounce_btc2,20,-20,30,1.0,12,586926,58.3,4.9
CONL,gap_fill_up_btc2,20,-20,30,1.0,26,586047,46.2,2.26
AMDL,nr5_bo_btc2,50,-20,45,1.0,9,585938,33.3,6.52
MSTU,hh_hl_rsi_btc,30,-15,20,1.0,12,585039,41.7,4.88
AMDL,ma10_pull_vol,40,-20,45,1.0,5,584943,60.0,11.71
NVDL,hammer_btc2,25,-20,30,1.0,4,584305,75.0,14.62
PTIR,hammer_btc2,40,-20,30,1.0,5,583026,60.0,11.67
NVDL,doji_escape_btc_rsi,25,-20,30,1.0,3,581379,100.0,19.4
NVDL,doji_escape_btc_rsi,30,-20,30,1.0,3,581379,100.0,19.4
CONL,vcp_breakout_btc1,25,-20,30,1.0,10,580136,50.0,5.81
IREN,inside_bar_bo_btc1,30,-15,20,1.0,6,579550,66.7,9.67
CONL,engulf_btc2,25,-20,30,1.0,3,578667,66.7,19.31
AMDL,hh_hl_ma_btc2,20,-20,30,1.0,15,578463,53.3,3.86
CONL,hammer_btc2,20,-20,30,1.0,4,578195,75.0,14.47
CONL,hammer_btc2,20,-15,20,1.0,4,578195,75.0,14.47
CONL,hammer_btc2,15,-20,30,1.0,4,578195,75.0,14.47
CONL,nr5_bo_btc2,15,-20,30,2.0,8,577972,62.5,3.62
NVDL,ma10_pull_vol,25,-20,30,3.0,3,577547,33.3,6.42
MSTU,gap_up_btc2,20,-20,30,2.0,22,576417,50.0,1.31
IREN,ma20_pull_btc2,15,-20,30,1.0,11,576169,63.6,5.24
IREN,near_52w_btc2,50,-25,45,1.0,3,574756,66.7,19.18
AMDL,inside_bar_rsi_vol,25,-20,30,1.0,3,573139,66.7,19.12
CONL,hh_hl_btc2,30,-15,20,1.0,29,572610,41.4,1.98
IREN,inside_bar_rsi_vol,30,-20,45,1.0,7,572470,57.1,8.19
MSTU,gap_hh_hl_btc2,20,-20,30,1.0,17,571483,52.9,3.37
MSTU,hammer_btc2,20,-15,20,1.0,4,570310,50.0,14.27
AMDL,gap_up_btc2,25,-20,30,1.0,18,569244,44.4,3.17
CONL,inside_bar_rsi_vol,50,-25,45,2.0,6,568930,33.3,4.75
NVDL,nr5_bo_btc2,20,-20,30,1.0,7,568117,71.4,8.12
AMDL,hh_hl_rsi_btc,30,-20,45,1.0,14,567158,50.0,4.06
NVDL,doji_escape_btc2,30,-20,45,1.0,3,567129,66.7,18.92
CONL,vcp_breakout_btc2,50,-20,45,1.0,9,566844,33.3,6.3
NVDL,ma10_pull_btc2,25,-15,20,1.0,16,566811,50.0,3.55
AMDL,ma20_pull_btc2,40,-20,45,2.0,9,565565,33.3,3.15
AMDL,inside_bar_rsi_vol,40,-20,30,1.0,3,564447,66.7,18.83
PTIR,gap_up3_vol_btc,30,-20,45,1.0,5,563984,60.0,11.29
PTIR,nr5_bo_btc1_rsi,20,-20,30,1.0,4,563795,100.0,14.11
MSTU,ma10_pull_vol,50,-20,45,2.0,5,563312,20.0,5.64
AMDL,gap_up3_btc1,40,-20,45,1.0,14,562355,42.9,4.02
MSTU,hh_hl_rsi_btc,30,-20,30,2.0,12,561726,33.3,2.34
CONL,gap_fill_up_btc2,15,-20,30,1.0,27,560804,51.9,2.08
NVDL,ma10_pull_btc2,15,-20,30,1.0,14,559136,64.3,4.0
PTIR,inside_bar_bo_btc1,50,-25,45,1.0,3,559129,66.7,18.66
PTIR,inside_bar_bo_btc1,40,-20,45,1.0,3,559129,66.7,18.66
PTIR,inside_bar_bo_btc1,50,-20,45,1.0,3,559129,66.7,18.66
PTIR,inside_bar_bo_btc1,20,-20,30,3.0,3,559091,66.7,6.22
CONL,vcp_breakout_vol,20,-20,30,1.0,5,558601,60.0,11.18
CONL,vcp_breakout_vol,25,-20,30,1.0,5,558601,60.0,11.18
NVDL,nr5_bo_btc1_rsi,40,-20,30,1.0,7,558072,57.1,7.98
CONL,hammer_btc2,60,-25,60,1.0,4,557213,50.0,13.94
AMDL,gap_hh_hl_btc2,25,-20,30,1.0,13,557050,46.2,4.29
NVDL,gap_fill_up_btc2,40,-20,30,3.0,18,555540,55.6,1.03
CONL,inside_bar_bo_btc1,15,-20,30,1.0,11,554960,63.6,5.05
NVDL,gap_fill_up_btc2,25,-20,30,2.0,18,554404,61.1,1.54
CONL,hammer_btc2,50,-20,45,1.0,4,554082,50.0,13.87
MSTU,vcp_squeeze_bo,30,-15,20,1.0,7,550501,42.9,7.87
AMDL,bounce_btc2,25,-15,20,2.0,13,550024,46.2,2.12
AMDL,gap_hh_hl_btc2,30,-20,30,1.0,13,549876,46.2,4.23
PTIR,ma10_pull_vol,20,-15,20,2.0,5,549440,60.0,5.5
CONL,vcp_breakout_vol,50,-20,45,1.0,5,548213,40.0,10.98
AMDL,inside_bar_rsi_vol,30,-15,20,1.0,3,548186,66.7,18.29
MSTU,gap_hh_hl_btc2,15,-20,30,2.0,19,547476,52.6,1.44
CONL,vcp_breakout_vol,30,-15,20,2.0,5,546853,40.0,5.47
MSTU,hh_hl_btc2,40,-20,30,3.0,14,544639,28.6,1.3
CONL,hammer_btc2,30,-15,20,1.0,4,543038,75.0,13.59
AMDL,ma10_pull_vol,25,-20,30,1.0,5,542077,60.0,10.85
IREN,inside_bar_bo_btc2,15,-20,30,1.0,4,541591,75.0,13.55
MSTU,hammer_btc2,30,-15,20,1.0,4,541003,50.0,13.54
IREN,inside_bar_rsi_vol,25,-20,30,3.0,7,538869,42.9,2.57
CONL,vcp_breakout_btc2,20,-15,20,1.0,10,538384,50.0,5.39
AMDL,vcp_squeeze_bo,30,-20,30,1.0,11,537848,45.5,4.89
MSTU,bounce_btc1_rsi,30,-15,20,3.0,9,536778,33.3,1.99
NVDL,doji_escape_btc2,15,-20,30,2.0,3,536567,66.7,8.95
AMDL,hh_hl_rsi_btc,40,-20,45,1.0,13,535634,46.2,4.12
NVDL,doji_escape_btc2,40,-20,30,3.0,3,534043,66.7,5.94
NVDL,doji_escape_btc2,30,-20,30,3.0,3,534043,66.7,5.94
NVDL,doji_escape_btc2,20,-20,30,3.0,3,534043,66.7,5.94
NVDL,doji_escape_btc2,25,-20,30,3.0,3,534043,66.7,5.94
AMDL,inside_bar_bo_btc1,25,-15,20,1.0,4,532179,75.0,13.32
NVDL,gap_up3_vol_btc,40,-20,45,1.0,10,531188,50.0,5.32
AMDL,vcp_breakout_btc2,50,-25,45,2.0,6,530926,33.3,4.43
AMDL,vcp_breakout_btc1,50,-25,45,2.0,6,530926,33.3,4.43
MSTU,gap_hh_hl_btc2,30,-15,20,2.0,14,529975,42.9,1.89
PTIR,hammer_btc2,30,-20,45,1.0,5,529213,60.0,10.59
CONL,inside_bar_bo_btc2,15,-20,30,1.0,7,528269,71.4,7.55
NVDL,engulf_btc2,25,-20,30,1.0,4,528112,75.0,13.22
NVDL,nr5_bo_btc1_rsi,20,-20,30,3.0,7,527137,57.1,2.51
CONL,hammer_btc2,30,-20,30,1.0,4,526742,75.0,13.18
AMDL,gap_up3_vol_btc,40,-20,45,1.0,8,525420,37.5,6.57
IREN,inside_bar_bo_btc1,25,-20,30,3.0,5,525360,40.0,3.51
IREN,break_52w_btc2,50,-20,45,1.0,3,524489,66.7,17.5
NVDL,hammer_btc2,25,-15,20,1.0,4,523601,100.0,13.1
NVDL,hammer_btc2,20,-15,20,1.0,4,523601,100.0,13.1
MSTU,engulf_btc2,25,-15,20,1.0,3,522863,66.7,17.45
MSTU,engulf_btc2,30,-15,20,1.0,3,522863,66.7,17.45
IREN,vcp_engulf_btc2,20,-20,30,1.0,6,521198,66.7,8.7
AMDL,inside_bar_bo_btc2,30,-15,20,2.0,3,521151,66.7,8.69
AMDL,inside_bar_bo_btc2,25,-15,20,2.0,3,521151,66.7,8.69
MSTU,bounce_btc2,50,-20,45,3.0,11,521114,27.3,1.58
IREN,doji_escape_btc2,15,-20,30,1.0,4,520893,75.0,13.04
CONL,inside_bar_bo_btc1,25,-20,30,1.0,9,519757,55.6,5.78
IREN,break_52w_vol_btc,50,-20,45,1.0,3,519649,66.7,17.34
AMDL,ma10_pull_vol,20,-15,20,1.0,5,519264,60.0,10.4
CONL,ma20_pull_btc2,20,-15,20,1.0,11,518896,54.5,4.72
AMDL,nr5_bo_btc2,20,-20,30,2.0,10,518367,50.0,2.59
IREN,engulf_vol_btc,30,-20,45,1.0,5,518173,60.0,10.37
CONL,nr5_bo_btc1_rsi,20,-20,30,2.0,5,517561,60.0,5.18
NVDL,ma20_pull_btc2,30,-15,20,3.0,13,516819,38.5,1.33
IREN,hammer_btc2,15,-20,30,1.0,5,515218,80.0,10.31
AMDL,bounce_btc1_rsi,50,-25,45,1.0,8,514972,37.5,6.44
MSTU,engulf_btc2,15,-20,30,3.0,4,513814,50.0,4.29
CONL,vcp_breakout_vol,20,-15,20,3.0,5,511892,40.0,3.42
CONL,vcp_breakout_vol,25,-15,20,3.0,5,511892,40.0,3.42
NVDL,gap_up_btc2,25,-15,20,1.0,29,511335,44.8,1.76
MSTU,ma10_pull_vol,50,-25,45,3.0,5,511249,20.0,3.41
AMDL,hh_hl_rsi_btc,25,-20,30,1.0,15,510449,40.0,3.41
AMDL,ma20_pull_btc2,20,-20,30,2.0,9,508990,44.4,2.83
AMDL,ma20_pull_btc2,15,-20,30,2.0,9,508990,44.4,2.83
MSTU,inside_bar_bo_btc1,20,-20,30,1.0,4,508445,75.0,12.72
CONL,inside_bar_bo_btc1,20,-20,30,1.0,10,508374,60.0,5.09
IREN,inside_bar_bo_btc2,40,-20,30,1.0,4,506382,50.0,12.67
IREN,gap_hh_hl_btc2,20,-15,20,1.0,20,506037,45.0,2.53
CONL,inside_bar_bo_btc1,60,-25,60,1.0,6,505788,50.0,8.44
CONL,inside_bar_bo_btc2,60,-25,60,1.0,6,505788,50.0,8.44
AMDL,nr5_bo_btc2,40,-20,30,1.0,10,505399,40.0,5.06
PTIR,inside_bar_bo_btc1,15,-20,30,3.0,3,504408,66.7,5.61
MSTU,inside_bar_bo_btc1,20,-15,20,1.0,4,503532,75.0,12.6
AMDL,bounce_btc2,25,-20,30,2.0,12,503456,41.7,2.1
CONL,hammer_btc2,30,-20,45,2.0,4,503302,50.0,6.3
CONL,inside_bar_bo_btc2,40,-20,30,3.0,6,500870,50.0,2.79
AMDL,ma10_pull_vol,30,-15,20,1.0,5,500177,60.0,10.01
IREN,near_52w_btc2,20,-15,20,1.0,4,499453,75.0,12.5
NVDL,gap_fill_up_btc2,25,-15,20,1.0,19,498980,47.4,2.63
NVDL,gap_fill_up_btc2,30,-15,20,1.0,19,496477,47.4,2.62
CONL,doji_escape_btc2,20,-15,20,1.0,4,496380,75.0,12.42
AMDL,inside_bar_bo_btc1,25,-20,30,1.0,4,495643,50.0,12.4
NVDL,gap_up_btc2,25,-20,30,1.0,24,494012,58.3,2.06
AMDL,hh_hl_ma_btc2,20,-15,20,2.0,16,494007,43.8,1.55
MSTU,hh_hl_rsi_btc,20,-15,20,1.0,15,492498,46.7,3.29
AMDL,nr5_bo_btc2,15,-20,30,2.0,11,492158,54.5,2.24
AMDL,gap_hh_hl_btc2,15,-20,30,1.0,13,490303,53.8,3.78
AMDL,inside_bar_bo_btc2,15,-20,30,1.0,3,489486,100.0,16.33
AMDL,vcp_breakout_btc2,20,-15,20,1.0,7,488939,57.1,6.99
AMDL,vcp_breakout_btc1,20,-15,20,1.0,7,488939,57.1,6.99
AMDL,ma20_pull_btc2,30,-20,30,1.0,9,488570,44.4,5.43
IREN,vcp_breakout_btc2,15,-20,30,1.0,11,488309,72.7,4.44
CONL,vcp_breakout_btc1,30,-20,45,1.0,10,488169,40.0,4.89
CONL,vcp_breakout_btc1,30,-20,30,1.0,10,488169,40.0,4.89
AMDL,inside_bar_bo_btc1,40,-20,30,1.0,4,486951,50.0,12.19
MSTU,doji_escape_btc_rsi,30,-20,30,1.0,3,486252,66.7,16.22
MSTU,doji_escape_btc_rsi,30,-20,45,1.0,3,486252,66.7,16.22
MSTU,doji_escape_btc_rsi,25,-20,30,1.0,3,486252,66.7,16.22
CONL,vcp_breakout_vol,60,-25,60,1.0,5,485514,40.0,9.72
CONL,hammer_btc2,50,-25,45,1.0,4,485159,50.0,12.14
NVDL,doji_escape_btc_rsi,20,-20,30,1.0,3,484978,100.0,16.18
AMDL,ma20_pull_btc2,30,-15,20,1.0,10,484838,40.0,4.85
AMDL,vcp_squeeze_bo,25,-20,30,1.0,11,484742,45.5,4.41
IREN,break_52w_btc2,50,-25,45,1.0,3,483664,66.7,16.14
AMDL,hh_hl_rsi_btc,20,-15,20,3.0,20,483363,45.0,0.81
IREN,doji_escape_btc2,20,-15,20,1.0,4,481771,75.0,12.06
MSTU,hh_hl_rsi_btc,25,-15,20,2.0,13,480235,46.2,1.85
PTIR,inside_bar_bo_btc1,30,-20,30,2.0,3,480028,66.7,8.01
CONL,inside_bar_rsi_vol,60,-25,60,3.0,6,479698,33.3,2.67
AMDL,gap_hh_hl_btc2,30,-15,20,2.0,14,479572,35.7,1.71
AMDL,nr5_bo_btc2,25,-15,20,3.0,10,478781,40.0,1.6
MSTU,vcp_squeeze_bo,60,-25,60,3.0,4,477829,50.0,3.99
NVDL,nr5_bo_btc2,15,-20,30,1.0,7,475990,71.4,6.81
MSTU,gap_fill_up_btc2,15,-20,30,1.0,18,475699,61.1,2.65
MSTU,engulf_btc2,50,-20,45,3.0,3,474828,33.3,5.28
MSTU,engulf_btc2,40,-20,45,3.0,3,474828,33.3,5.28
MSTU,engulf_btc2,30,-20,45,3.0,3,474828,33.3,5.28
MSTU,engulf_btc2,50,-25,45,3.0,3,474828,33.3,5.28
NVDL,doji_escape_btc_rsi,20,-15,20,2.0,3,474517,66.7,7.92
IREN,break_52w_vol_btc,50,-25,45,1.0,3,473975,66.7,15.81
MSTU,doji_escape_btc_rsi,20,-15,20,2.0,3,472373,66.7,7.88
MSTU,doji_escape_btc_rsi,25,-15,20,2.0,3,472373,66.7,7.88
MSTU,doji_escape_btc_rsi,30,-15,20,2.0,3,472373,66.7,7.88
NVDL,ma10_pull_vol,30,-20,30,2.0,3,471802,33.3,7.87
NVDL,nr5_bo_btc1_rsi,25,-20,30,1.0,7,471063,57.1,6.74
AMDL,inside_bar_bo_btc1,30,-20,45,2.0,4,470928,50.0,5.89
MSTU,bounce_btc1_rsi,50,-25,45,3.0,10,469329,30.0,1.57
MSTU,inside_bar_bo_btc1,25,-15,20,1.0,4,468329,50.0,11.72
AMDL,nr5_bo_btc2,50,-25,45,1.0,9,467075,33.3,5.19
IREN,inside_bar_rsi_vol,25,-15,20,1.0,8,466666,62.5,5.84
IREN,break_52w_vol_btc,40,-20,30,1.0,3,466647,66.7,15.57
IREN,break_52w_vol_btc,25,-20,30,1.0,3,466647,66.7,15.57
IREN,break_52w_vol_btc,30,-20,30,1.0,3,466647,66.7,15.57
AMDL,gap_up3_btc1,25,-15,20,1.0,21,464740,47.6,2.22
MSTU,inside_bar_bo_btc1,15,-20,30,1.0,4,464464,75.0,11.62
MSTU,hh_hl_btc2,40,-20,45,2.0,14,464441,28.6,1.66
IREN,break_52w_vol_btc,15,-20,30,1.0,3,464046,66.7,15.48
IREN,break_52w_vol_btc,20,-20,30,1.0,3,464046,66.7,15.48
IREN,inside_bar_bo_btc1,25,-15,20,1.0,6,462163,66.7,7.71
AMDL,gap_up_btc2,40,-20,30,2.0,17,460636,41.2,1.36
AMDL,bounce_btc1_rsi,30,-20,45,1.0,11,460604,45.5,4.19
AMDL,ma20_pull_btc2,30,-20,45,1.0,9,459870,44.4,5.11
MSTU,gap_hh_hl_btc2,25,-20,30,1.0,14,458070,50.0,3.28
NVDL,nr5_bo_btc1_rsi,30,-20,45,1.0,7,456937,42.9,6.53
PTIR,nr5_bo_btc1_rsi,30,-15,20,1.0,4,456432,75.0,11.42
AMDL,inside_bar_rsi_vol,25,-15,20,1.0,3,456091,66.7,15.22
AMDL,gap_fill_up_btc2,15,-20,30,3.0,13,454046,53.8,1.17
AMDL,gap_up3_vol_btc,60,-25,60,1.0,7,453790,42.9,6.49
NVDL,engulf_btc2,25,-15,20,2.0,4,453684,75.0,5.68
NVDL,engulf_btc2,30,-15,20,2.0,4,453684,75.0,5.68
AMDL,inside_bar_bo_btc2,40,-20,30,2.0,3,452549,33.3,7.55
MSTU,inside_bar_bo_btc1,25,-20,30,1.0,4,452299,50.0,11.32
AMDL,gap_up_btc2,60,-25,60,1.0,13,451668,30.8,3.48
CONL,vcp_breakout_btc1,60,-25,60,3.0,10,449007,30.0,1.5
AMDL,inside_bar_bo_btc2,25,-20,30,2.0,3,448079,33.3,7.48
AMDL,inside_bar_bo_btc2,30,-20,30,2.0,3,448079,33.3,7.48
CONL,ma20_pull_btc2,20,-20,30,1.0,10,447056,60.0,4.48
NVDL,ma20_pull_btc2,30,-20,30,1.0,11,445918,72.7,4.06
AMDL,ma20_pull_btc2,25,-15,20,1.0,10,445171,40.0,4.46
AMDL,ma10_pull_vol,20,-20,30,1.0,5,444556,60.0,8.9
AMDL,gap_up_btc2,40,-20,45,3.0,16,442452,31.2,0.92
AMDL,bounce_btc2,20,-15,20,2.0,13,442048,53.8,1.7
MSTU,hh_hl_rsi_btc,50,-20,45,1.0,11,441680,36.4,4.02
IREN,inside_bar_bo_btc2,30,-15,20,1.0,4,439674,75.0,11.0
IREN,inside_bar_bo_btc2,25,-15,20,1.0,4,439674,75.0,11.0
AMDL,nr5_bo_btc2,25,-20,30,3.0,10,439368,40.0,1.47
MSTU,hh_hl_btc2,30,-15,20,1.0,15,438372,40.0,2.93
AMDL,inside_bar_rsi_vol,30,-20,45,1.0,3,438364,66.7,14.63
NVDL,ma20_pull_btc2,20,-20,30,2.0,11,436618,72.7,1.99
AMDL,ma20_pull_btc2,25,-20,30,1.0,9,435734,44.4,4.85
IREN,inside_bar_bo_btc1,30,-20,45,1.0,5,435606,60.0,8.72
AMDL,hh_hl_ma_btc2,30,-15,20,1.0,14,435468,35.7,3.11
IREN,inside_bar_bo_btc1,40,-20,30,1.0,5,434860,40.0,8.71
AMDL,gap_up3_vol_btc,50,-20,45,3.0,7,434771,28.6,2.07
AMDL,hh_hl_ma_btc2,40,-20,30,3.0,13,434658,38.5,1.12
AMDL,inside_bar_bo_btc2,20,-15,20,3.0,3,433082,66.7,4.82
AMDL,bounce_btc2,50,-25,45,1.0,8,432869,37.5,5.42
AMDL,bounce_btc2,50,-20,45,1.0,9,432745,33.3,4.81
NVDL,vcp_breakout_btc1,20,-20,30,1.0,13,431218,53.8,3.32
IREN,break_52w_vol_btc,20,-15,20,2.0,3,430028,66.7,7.17
AMDL,hh_hl_ma_btc2,25,-20,30,1.0,14,429920,42.9,3.07
AMDL,bounce_btc2,30,-20,45,1.0,11,427445,45.5,3.89
